PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,0,0,0,0,73,Colin,Kaepernick,640,96,0,240,13,81,0,7,11,15,65,85,23,0,1,94,0,0,0,36,0,0,86,1,4,1023,95,18,25,20,0,13,69,6,2,0,0,0,0,0,143,45,100,2,0,4,4,43,0,0,7,1,4,240,0,85,0,2,91,58,84,0,649,57,8,1,95,11,63,70,46,0,1,0,0,0,22,74,4,6,10,13,2,3,0,0,0,31,1,19,10,640,0,77,73,1023,10,31,-19,0,0,133
45,3,3,3,3,26,DeMarco,Murray,300,90,0,66,25,91,0,4,12,11,32781,93,23,0,0,75,0,0,0,80,0,0,82,1,7,1023,64,25,57,36,0,7,79,0,0,0,0,9,0,9,157,45,100,0,1,4,0,53,0,0,29,2,4,66,0,85,0,3,30,70,82,0,406,84,0,1,96,25,67,83,66,3,1,3,1,3,24,76,23,15,31,13,18,27,1,1,1,7,4,23,14,300,1,72,67,1023,76,31,-19,0,0,55
45,7,3,7,3,25,Bilal,Powell,220,90,0,36,20,93,0,5,13,18,32782,87,23,0,0,78,0,0,0,62,0,0,90,1,29,1023,87,49,40,32,0,8,76,2,0,0,8,0,8,0,105,45,100,0,2,4,3,6,0,0,29,2,4,36,0,64,0,4,22,42,78,0,1357,75,0,1,96,25,58,72,42,0,2,0,2,1,19,71,37,25,24,11,7,2,0,1,1,3,1,7,12,220,0,71,47,1023,70,31,-19,0,0,77
45,7,4,7,4,46,Daniel,Thomas,400,91,0,120,22,89,2,7,14,12,32783,83,23,0,1,86,0,0,0,67,0,0,87,1,30,1023,93,32,56,50,0,7,80,0,0,0,0,0,0,0,96,45,100,0,0,4,0,37,0,0,33,2,4,120,0,0,0,2,55,54,77,0,1027,80,0,1,94,20,73,78,61,0,4,0,4,4,26,75,9,31,29,11,4,42,0,1,1,3,0,22,10,400,1,74,67,1023,35,31,-19,0,0,266
45,6,6,6,6,25,Kendall,Hunter,248,85,0,36,24,93,0,5,15,15,32785,88,22,0,1,74,0,0,0,60,0,0,91,1,18,1023,74,23,28,25,0,7,76,0,0,0,0,0,0,0,158,45,100,0,0,4,0,40,0,0,25,2,4,36,0,75,0,4,24,51,82,0,1553,78,0,1,95,24,58,75,56,0,1,0,1,0,19,70,30,39,14,7,4,13,1,1,1,14,3,6,6,248,1,67,39,1023,75,31,-19,0,0,55
45,2,6,2,6,25,Alex,Green,258,87,0,52,12,91,0,1,16,20,32786,87,23,0,0,84,0,0,0,74,0,0,88,1,32,1023,90,26,43,43,0,7,70,0,0,0,7,8,7,8,76,45,100,0,0,4,0,20,0,0,20,2,4,52,0,70,0,3,20,43,74,0,571,78,0,1,92,15,72,72,38,3,2,3,2,1,26,68,43,12,25,12,24,39,0,1,1,39,7,27,12,258,0,72,65,1023,76,31,-19,0,0,86
45,3,1,3,1,25,Stevan,Ridley,300,84,0,64,22,86,0,3,17,22,32788,82,23,0,0,95,0,0,0,57,0,0,78,1,9,1023,88,28,55,52,0,13,79,0,0,0,0,0,0,0,106,45,100,0,0,4,4,53,0,0,22,1,4,64,0,75,0,3,23,48,66,0,528,83,0,1,97,20,76,77,56,2,4,2,4,5,28,78,23,12,34,7,27,7,1,2,2,28,6,30,14,300,0,71,65,1023,78,31,-19,0,0,498
45,4,7,4,7,29,Shane,Vereen,350,88,0,100,22,85,0,5,18,22,32790,90,22,0,0,85,0,0,0,76,0,0,89,1,24,1023,96,26,38,31,0,7,69,0,0,0,8,7,8,7,28,45,100,0,0,4,2,22,0,0,34,2,4,100,0,64,0,2,40,50,79,0,1835,72,0,1,95,28,57,72,51,0,3,0,3,3,18,64,6,34,30,13,7,43,0,1,1,1,2,10,10,350,2,69,43,1023,74,31,-19,0,0,206
45,2,6,2,6,24,Roy,Helu,224,85,0,24,31,95,0,7,19,26,32791,93,22,0,1,75,0,0,0,76,0,0,88,1,8,1023,79,25,35,30,0,8,73,0,0,0,9,0,9,0,142,45,100,0,2,4,2,32,0,0,29,2,4,24,0,40,0,4,30,56,78,0,607,81,0,1,95,23,59,77,50,4,0,4,0,3,20,75,8,40,37,12,14,48,0,1,1,39,3,5,5,224,0,71,59,1023,78,31,-19,0,0,424
45,3,6,3,6,25,Mikel,Leshoure,360,88,0,42,32,93,1,9,20,19,32792,85,21,0,0,88,0,0,0,57,0,0,83,1,25,1023,94,42,57,48,0,8,71,0,0,0,9,0,9,0,84,45,100,0,1,4,0,2,0,0,25,2,4,42,0,0,0,2,22,51,76,0,254,90,0,1,94,34,75,74,49,0,4,0,4,1,28,59,31,26,20,9,22,28,0,1,1,34,5,29,10,360,1,72,67,1023,55,31,-19,0,0,461
45,4,4,4,4,27,Ryan,Williams,500,87,0,210,20,94,3,9,21,7,79,87,21,0,0,84,0,0,0,64,0,0,92,1,6,1023,85,21,34,29,0,8,81,0,2,0,8,0,8,0,241,45,100,0,2,4,0,7,0,0,34,2,4,210,0,0,0,2,25,61,79,0,1220,79,0,1,88,22,68,76,44,2,0,2,0,4,24,84,34,18,21,10,12,15,1,1,1,26,3,8,11,500,1,69,52,1023,66,31,-19,0,0,29
45,2,5,2,5,23,Jamie,Harper,248,82,0,40,18,92,0,5,22,30,32796,83,22,0,1,78,0,0,0,70,0,0,84,1,33,1023,88,35,35,30,0,8,77,0,0,0,9,0,9,0,38,45,100,0,2,4,2,9,0,0,23,2,4,40,0,71,0,4,20,43,69,0,1324,76,0,1,87,21,75,71,40,2,0,2,0,4,28,54,37,22,41,12,9,49,1,1,1,12,0,33,12,248,1,71,73,1023,79,31,-19,0,0,131
45,2,3,2,3,18,A. J.,Green,1970,93,0,1280,15,90,0,5,23,2,137,89,23,1,1,95,0,0,0,85,0,0,94,1,4,1023,95,25,31,35,0,13,80,0,0,0,7,0,7,0,70,45,100,0,2,4,4,24,0,0,18,2,4,1280,0,97,0,1,27,74,92,0,968,71,0,1,96,19,64,85,70,0,0,0,0,3,22,77,33,37,43,13,34,21,0,3,3,7,1,13,6,1970,0,76,51,1023,40,31,-19,0,0,186
45,5,7,5,7,16,Terrence,Toliver,0,87,0,0,17,89,0,4,24,1009,32808,88,23,0,0,78,0,0,0,73,0,0,90,1,63,1023,86,21,24,28,0,7,62,0,0,0,0,2,0,2,106,45,100,0,2,0,0,41,0,0,82,2,0,0,0,66,0,15,19,22,85,0,0,50,0,1,93,20,53,68,37,2,0,2,0,1,16,64,7,13,42,13,29,19,0,3,3,15,1,9,8,0,0,77,44,1023,62,31,-19,0,0,191
45,7,4,7,4,13,Jonathan,Baldwin,760,88,0,400,22,85,3,5,25,9,148,91,22,0,1,90,0,0,0,75,0,0,88,1,26,1023,96,21,46,54,0,13,69,7,0,0,0,0,0,0,166,45,100,0,1,4,4,60,0,0,89,2,4,400,0,0,0,1,25,51,97,0,740,71,0,1,77,14,76,76,52,1,4,1,4,0,28,65,20,32,26,9,14,11,0,3,3,12,4,29,13,760,0,76,68,1023,25,31,-19,0,0,236
45,5,6,5,6,12,Tandon,Doss,242,91,0,41,22,86,0,4,26,25,32810,83,21,0,0,80,0,0,0,74,0,0,84,1,26,1023,87,18,34,38,0,0,59,0,0,0,0,0,0,0,86,45,100,2,2,4,3,51,0,0,17,0,4,41,0,64,0,4,15,40,87,0,618,67,0,1,95,20,68,71,55,3,0,3,0,2,24,66,38,20,25,7,6,22,0,3,3,3,5,7,11,242,0,74,45,1023,64,31,-19,0,0,86
45,1,1,1,1,12,Tyler,Luellen,0,74,0,0,11,65,0,4,27,307,27,58,27,0,0,76,0,0,0,17,0,0,63,1,63,1009,87,30,75,76,1,3,21,0,3,0,0,0,0,0,122,45,100,0,0,0,0,60,0,0,77,2,0,0,0,0,0,15,19,27,58,3,0,35,0,0,87,15,82,63,55,2,2,2,2,10,31,35,18,25,30,10,25,30,0,9,9,10,7,36,30,0,0,78,143,1023,8,0,-30,0,0,353
45,6,6,6,6,45,Austin,Pettis,360,87,0,44,16,84,0,7,28,24,32811,87,23,0,0,92,0,0,0,78,0,0,85,1,14,1023,89,31,32,40,0,8,68,0,0,0,0,0,0,0,19,45,100,6,0,4,2,4,0,0,18,0,4,44,0,45,0,3,65,46,87,0,1347,66,0,1,95,23,55,73,56,0,4,0,4,3,18,68,6,33,22,10,6,25,1,3,3,79,0,5,5,360,0,75,47,1023,80,31,-19,0,0,459
45,2,0,2,0,48,Randall,Cobb,320,93,0,84,30,93,0,5,29,20,151,90,21,0,0,86,0,0,0,77,0,0,92,1,32,1023,92,21,33,37,0,7,74,0,0,0,0,0,0,0,98,45,100,0,0,4,2,5,1,0,18,2,4,84,0,90,0,2,68,40,87,0,1488,73,0,1,97,35,54,75,48,1,3,1,3,5,17,76,6,25,29,13,9,5,1,3,3,38,5,5,9,320,0,70,31,1023,85,31,-19,0,0,407
45,7,6,7,6,13,Greg,Little,332,91,0,92,30,84,0,4,30,5,152,87,23,0,0,78,0,0,0,77,0,0,90,1,27,1023,93,28,32,41,0,9,73,0,0,0,0,0,0,0,135,45,100,0,0,4,0,7,0,0,15,0,4,92,0,99,0,2,20,63,95,0,944,75,0,1,89,25,77,77,59,3,4,3,4,4,28,63,0,20,27,7,3,10,0,3,3,28,2,10,6,332,0,74,60,1023,54,31,-19,0,0,37
45,2,1,2,1,12,Leonard,Hankerson,272,90,0,61,18,86,1,5,31,26,32816,92,22,0,0,75,0,0,0,74,0,0,89,1,15,1023,94,20,33,47,0,0,65,0,0,0,9,0,9,0,115,45,100,0,1,4,0,50,0,0,85,2,4,61,0,70,0,3,22,45,90,0,1458,70,0,1,97,18,54,73,51,2,0,2,0,2,17,85,32,37,19,12,5,10,0,3,3,38,4,11,9,272,0,74,49,1023,54,31,-19,0,0,4
45,3,1,3,1,17,Cody,Balogh,0,78,0,0,15,65,0,4,32,302,32,59,25,0,0,80,0,0,0,25,0,0,58,1,63,1009,90,26,78,77,0,8,19,0,2,0,0,0,0,0,124,45,100,0,0,0,0,60,0,0,79,2,0,0,0,87,0,15,18,29,29,3,0,40,0,0,90,14,84,64,52,0,0,0,0,7,32,42,24,25,29,12,15,30,0,9,9,10,4,45,27,0,0,78,143,1023,10,0,-30,0,0,125
45,2,1,2,1,12,Vincent,Brown,260,88,0,60,17,87,0,5,33,8,32817,84,22,0,0,93,0,0,0,78,0,0,92,1,18,1023,90,24,40,52,0,0,70,0,0,0,7,7,7,7,180,45,100,0,3,4,0,24,0,0,86,0,4,60,0,87,0,3,22,43,86,0,1058,64,6,1,95,18,42,72,50,3,0,3,0,5,11,79,2,13,46,10,15,1,1,3,3,8,5,8,2,260,0,71,27,1023,77,31,-19,0,0,238
45,7,2,7,2,14,Greg,Salas,260,96,0,20,10,90,2,9,34,24,32818,88,23,0,1,91,0,0,0,77,0,0,89,1,15,1023,93,25,38,45,0,9,67,0,0,0,9,0,9,0,76,45,100,0,0,4,1,3,0,0,87,2,4,20,0,76,0,4,18,44,84,0,1344,55,0,1,92,25,54,74,55,3,4,3,4,2,17,87,5,17,32,8,2,12,0,3,3,34,1,10,6,260,0,73,49,1023,79,31,-19,0,0,58
45,4,4,4,4,58,Cecil,Shorts,320,90,0,20,10,94,0,4,35,17,32819,92,24,0,0,74,0,0,0,72,0,0,86,1,17,1023,94,21,36,47,0,7,55,0,0,0,0,0,0,0,265,45,100,0,0,4,0,46,0,0,84,2,4,20,0,90,0,4,64,36,91,0,1500,66,0,1,99,22,43,70,40,0,0,0,0,0,12,93,40,32,21,13,32,28,0,3,3,46,2,12,6,320,0,72,32,1023,80,31,-19,0,0,388
45,5,5,5,5,45,Jerrel,Jernigan,260,87,0,58,18,92,0,7,36,16,32821,90,22,0,1,67,0,0,0,66,0,0,91,1,19,1023,93,18,25,28,0,7,68,0,0,0,8,8,8,8,220,45,100,0,0,4,2,44,1,0,12,1,4,58,0,60,0,3,50,28,88,0,232,60,0,1,96,20,36,65,32,2,2,2,2,2,8,91,8,11,3,11,5,26,0,3,3,38,1,9,2,260,0,68,29,1023,81,31,-19,0,0,204
45,3,6,3,6,14,Titus,Young,400,95,0,240,30,96,0,5,37,19,32823,88,21,0,1,75,0,0,0,77,0,0,91,1,12,1023,94,20,30,33,0,8,79,0,0,0,8,2,8,2,19,45,100,0,0,4,0,45,0,0,16,2,4,240,0,90,0,2,22,51,81,0,1382,67,0,1,95,30,41,75,56,0,4,0,4,5,10,81,17,12,35,8,12,18,1,3,3,34,2,8,8,400,0,71,14,1023,80,31,-19,0,0,105
45,7,5,7,5,15,Kyle,Rudolph,260,90,0,42,32,82,0,7,38,31,224,80,21,0,1,90,0,2,2,76,0,0,76,1,11,1023,78,25,60,59,0,8,62,0,4,0,0,0,0,0,152,45,100,0,2,4,0,5,0,0,82,1,4,42,0,81,0,2,20,41,84,0,1064,75,0,1,95,32,72,79,54,3,1,3,1,7,26,51,54,26,22,11,3,26,1,4,4,79,4,44,24,260,1,78,98,1023,25,31,-19,0,0,419
45,3,7,3,7,12,Lee,Smith,229,84,0,17,15,68,0,5,39,3,32837,72,23,0,0,95,0,0,0,68,0,0,70,1,28,1023,83,28,55,70,0,7,45,6,2,0,0,1,0,1,110,45,100,0,0,4,2,44,0,0,85,0,4,17,0,87,0,5,15,29,69,0,1109,63,0,1,96,18,75,70,42,0,1,0,1,6,28,50,27,28,25,8,26,22,0,4,4,68,5,23,26,229,0,78,106,1023,10,31,-19,0,0,71
45,6,4,6,4,12,Ben,Ijalana,400,75,0,148,17,76,0,10,40,10,32850,60,22,0,0,87,0,0,0,15,1,1,61,1,17,1023,91,25,80,81,0,11,17,0,1,0,0,0,0,0,239,45,100,0,0,4,4,51,0,0,79,2,4,148,0,0,0,2,16,32,55,0,1810,35,0,1,92,24,88,68,47,2,0,2,0,8,34,41,25,2,31,11,21,18,0,9,9,71,24,37,22,400,0,76,157,1023,10,31,-19,0,0,55
45,3,4,3,4,15,Danny,Watkins,800,84,0,420,25,75,0,7,41,13,32859,60,26,0,0,97,0,0,0,20,0,0,74,1,23,1023,90,26,88,83,1,3,14,0,2,0,0,2,0,2,17,45,100,0,0,4,0,24,0,0,63,1,4,420,0,54,0,1,20,49,55,0,1146,31,0,1,99,21,89,75,45,2,2,2,2,26,34,28,20,9,43,13,32,10,0,8,8,97,21,36,26,800,0,75,150,1023,10,31,-19,0,0,392
45,5,3,5,3,15,Andrew,Sendejo,0,85,0,0,16,87,0,7,42,1009,32767,85,24,0,0,80,0,0,0,61,0,0,88,1,63,0,91,67,22,29,0,0,41,0,0,0,0,0,8,0,171,45,0,0,0,0,2,60,0,0,34,1,0,0,0,75,0,15,20,23,86,1,0,54,0,0,92,22,54,64,44,2,0,0,0,1,17,69,12,25,17,11,2,30,0,18,18,10,8,19,13,0,0,73,65,1023,65,0,-30,0,0,264
45,2,1,2,0,12,Stefen,Wisniewski,400,80,0,160,36,73,3,4,43,23,260,60,22,0,0,94,0,0,0,21,1,1,61,1,16,1023,94,19,86,84,0,3,12,0,2,0,0,2,0,2,164,45,100,0,0,4,0,19,0,0,61,1,4,160,0,89,0,2,18,45,40,0,1340,35,0,1,98,33,83,77,62,2,0,2,0,43,32,14,32,22,43,12,31,4,0,6,6,84,20,45,23,400,0,75,155,1023,10,31,-19,0,0,434
45,3,3,3,3,16,William,Rackley,320,77,0,60,20,74,0,9,44,17,32893,57,21,0,0,88,0,0,0,15,1,1,55,1,12,1023,92,24,77,82,0,8,14,0,0,0,0,0,0,0,103,45,100,0,0,4,3,37,0,0,65,0,4,60,0,62,0,3,18,38,53,0,1792,35,0,1,90,25,86,71,52,0,0,0,0,41,33,24,20,34,31,11,30,34,0,6,6,86,24,30,28,320,0,75,149,1023,10,31,-19,0,0,229
45,2,7,2,7,18,Kris,Durham,250,87,0,46,18,82,0,7,45,28,32938,88,23,0,1,85,0,0,0,75,0,0,81,1,10,1023,75,25,35,48,0,0,55,0,0,0,0,0,0,0,70,45,100,0,0,4,1,45,0,0,16,2,4,46,0,50,0,4,20,41,89,0,596,66,0,1,93,23,66,70,54,0,0,0,0,5,23,87,22,49,53,8,28,9,0,3,3,68,5,9,7,250,0,78,56,1023,40,31,-19,0,0,419
45,6,6,6,6,15,Henry,Hynoski,212,72,0,16,16,74,0,4,46,16,436,70,22,0,1,79,0,0,0,66,0,0,70,1,12,1023,87,25,50,57,0,8,62,0,2,0,0,0,0,0,166,45,100,0,0,4,3,38,0,0,45,1,4,16,0,54,0,7,18,41,70,0,1180,75,0,1,90,19,78,72,40,0,0,0,0,6,29,53,25,36,12,8,25,9,0,2,2,20,9,40,28,212,0,73,106,1023,25,31,-19,0,0,152
45,5,5,5,5,10,Clyde,Gates,210,88,0,12,25,95,0,11,47,12,33009,94,25,0,0,70,0,0,0,65,0,0,88,1,14,1023,90,17,23,29,0,13,65,0,0,0,0,7,0,7,0,45,100,0,2,4,4,53,0,0,10,2,4,12,0,90,0,4,10,32,90,0,1263,67,0,1,88,16,42,68,42,0,0,0,0,0,11,87,39,34,14,12,25,2,0,3,3,66,0,8,7,210,0,72,32,1023,85,31,-19,0,0,461
45,2,0,2,0,5,Marcus,Gilbert,320,64,0,86,10,74,0,5,48,29,33011,56,23,0,0,66,0,0,0,17,0,0,64,1,31,1023,94,25,83,80,0,12,16,0,0,0,0,0,0,0,62,45,100,4,1,4,4,49,0,0,77,2,4,86,0,90,0,2,10,37,42,0,1203,32,0,1,91,11,92,71,50,0,0,0,0,11,36,42,19,16,20,9,24,13,0,9,9,24,24,34,26,320,0,78,170,1023,10,31,-19,0,0,458
45,2,0,2,0,26,Delone,Carter,320,95,0,48,24,88,0,4,49,10,33014,85,24,0,0,88,0,0,0,48,0,0,85,1,22,1023,88,20,56,49,0,7,76,0,0,0,9,0,9,0,205,45,100,0,1,4,0,71,0,0,34,2,4,48,0,85,0,4,25,48,75,0,720,81,0,1,83,27,73,71,43,2,2,2,0,0,26,72,8,18,10,9,0,17,1,1,1,47,9,32,14,320,0,69,64,1023,60,31,-19,0,0,355
45,2,0,2,0,26,Taiwan,Jones,320,85,0,40,22,96,0,1,50,23,33020,94,23,0,0,75,0,0,0,65,0,0,92,1,28,1023,88,16,27,27,0,7,74,0,0,0,7,0,7,0,59,45,100,0,3,4,2,53,0,0,22,2,4,40,0,85,0,4,22,49,77,0,1293,74,0,1,90,22,55,72,33,0,0,0,0,1,18,72,23,26,22,13,25,14,0,1,1,44,5,8,8,320,0,72,34,1023,78,31,-19,0,0,461
45,2,0,2,0,25,Torrey,Smith,338,95,0,95,20,97,0,9,51,25,616,92,22,0,0,84,0,0,0,79,0,0,88,1,26,1023,93,22,32,37,0,7,73,0,0,0,0,0,0,0,111,45,100,0,0,4,3,67,0,0,82,2,4,95,0,92,0,2,28,50,91,0,834,68,0,1,99,20,54,78,52,0,0,0,0,5,17,84,40,22,29,10,16,19,0,3,3,46,3,12,6,338,0,72,44,1023,73,31,-19,0,0,79
45,0,0,0,0,78,Greg,McElroy,220,95,0,10,18,68,0,7,52,18,33023,64,23,0,1,96,0,0,0,16,0,0,61,1,5,1023,90,17,20,24,0,0,29,0,4,0,0,0,0,0,3,45,100,0,3,4,0,55,0,0,12,2,4,10,0,80,0,7,81,27,67,0,552,54,0,1,96,20,49,61,53,1,0,0,0,2,14,57,43,22,24,12,11,17,0,0,0,44,6,21,10,220,0,74,65,1023,10,31,-19,0,0,145
45,2,2,2,2,7,Marvin,Austin,368,76,0,120,11,92,0,7,53,16,252,75,22,0,0,80,0,0,0,16,0,0,72,1,20,1023,90,75,23,14,0,3,15,0,0,0,0,0,0,0,135,45,100,0,0,4,0,4,0,0,96,2,4,120,0,90,0,2,12,41,72,0,1651,35,0,1,75,15,79,72,39,2,2,2,2,32,30,32,30,13,44,11,32,29,0,12,12,37,37,35,24,368,0,74,152,1023,10,31,-19,0,0,257
45,3,0,3,0,14,Jurrell,Casey,248,75,0,20,55,81,0,5,54,30,32862,65,21,0,0,76,0,0,0,18,0,0,68,1,13,1023,90,79,24,21,0,12,10,9,0,0,0,0,0,0,231,45,100,4,1,4,4,23,0,0,99,2,4,20,0,64,0,3,19,39,65,0,83,30,0,1,95,68,86,73,42,0,0,0,0,30,33,30,20,20,31,11,20,18,0,12,12,47,45,36,24,248,0,73,140,1023,10,31,-19,0,0,303
45,0,5,0,5,21,Kai,Forbath,0,85,0,0,82,72,0,7,55,1009,32871,66,23,0,0,64,0,0,0,12,0,0,65,1,63,1023,92,17,11,13,0,5,20,0,2,0,0,0,0,0,226,45,100,3,0,0,4,12,0,0,2,0,0,0,0,73,0,15,25,38,61,0,0,31,0,1,95,94,34,73,42,0,0,0,0,1,7,91,25,32,33,9,15,29,0,19,19,107,0,7,10,0,0,72,35,1023,10,31,-19,0,0,325
45,4,5,4,5,10,Robert,Quinn,940,78,0,530,22,88,0,5,56,24,328,80,21,0,0,78,0,0,0,26,0,0,77,1,14,1023,92,70,29,37,0,12,43,0,0,0,0,0,0,0,135,45,100,0,0,5,4,5,0,0,94,0,5,530,0,87,0,1,17,65,82,0,1345,31,0,1,85,14,74,80,47,0,2,0,2,4,27,57,19,21,19,11,22,14,0,11,11,97,5,30,23,940,0,76,104,1023,10,31,-19,0,0,461
