PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,0,4,0,4,15,Mark,Campbell,60,78,0,5,5,71,0,7,57,3,57,65,27,0,1,84,1,0,0,70,0,0,65,0,63,5,80,27,59,60,0,2,50,0,2,0,0,6,0,6,117,45,100,0,0,1,0,55,0,0,84,1,1,5,1,75,0,15,17,51,61,4,0,61,0,1,95,11,67,71,72,4,4,4,4,4,24,51,0,0,0,7,0,0,0,4,4,0,5,19,21,0,0,78,100,999,0,0,-31,0,0,150
45,0,1,0,1,11,Jumbo,Elliott,0,71,0,0,13,44,0,7,74,1009,74,33,38,0,0,79,2,0,0,35,0,0,40,0,9,18,55,25,80,78,0,3,30,0,0,0,3,4,3,4,117,45,100,0,0,0,0,1,0,0,76,2,0,0,0,75,0,2,18,64,34,14,0,23,0,1,95,20,84,70,84,3,4,3,4,6,32,33,19,0,32,12,18,0,0,5,5,0,7,36,26,0,0,79,148,999,0,0,-31,0,0,150
45,4,4,4,4,18,Barry,Stokes,140,58,0,20,21,58,0,7,75,5,75,44,29,1,1,83,1,0,0,15,0,0,47,1,63,1009,73,21,85,80,0,3,30,0,3,0,3,2,3,2,58,45,100,0,0,2,0,40,0,0,79,1,2,20,2,75,0,15,25,68,50,5,0,14,0,1,95,14,88,76,79,3,4,3,4,3,34,42,17,0,29,12,23,0,0,5,5,0,10,28,26,0,0,76,150,999,0,0,-31,0,0,151
45,3,3,3,3,30,Kelvin,Garmon,55,44,0,0,35,62,0,1,80,8,80,42,26,0,0,71,1,0,0,15,0,0,48,3,37,1009,76,21,80,87,0,2,20,0,0,0,0,0,0,0,17,45,100,0,0,1,0,35,0,0,63,0,1,0,1,75,0,7,27,59,37,4,0,14,0,1,95,28,88,76,74,0,0,0,0,52,34,1,41,0,40,12,40,0,0,6,6,0,54,47,24,0,0,74,190,999,0,0,-31,0,0,186
45,3,2,3,2,31,Kevin,Donnalley,224,50,0,20,22,69,0,7,94,21,94,40,35,0,0,82,2,0,0,28,0,0,42,0,24,1009,58,19,82,86,1,3,21,0,2,0,3,1,3,1,135,45,100,0,0,2,0,20,0,0,65,0,2,20,2,75,0,3,21,63,23,12,0,14,0,1,95,20,90,81,84,2,0,2,0,8,35,48,24,0,30,7,23,0,0,8,8,0,8,39,23,0,0,77,150,999,0,0,-31,0,0,150
45,1,0,1,0,21,Scott,Gragg,1600,65,0,165,23,63,0,7,106,15,106,41,31,0,0,84,2,1,1,27,0,0,46,1,22,1009,75,26,88,90,0,3,34,0,2,0,6,3,6,3,124,45,100,0,0,5,0,22,0,0,78,0,5,165,5,75,0,2,19,79,48,8,0,26,0,1,95,24,94,86,88,4,0,4,0,16,37,30,25,0,30,9,16,0,0,9,9,0,24,32,26,0,0,80,155,999,0,0,-31,0,0,151
45,4,4,4,4,15,Jeff,Posey,647,75,0,180,16,78,0,5,112,3,112,76,28,1,0,81,1,0,0,50,0,0,78,1,63,1009,80,87,15,15,0,3,20,0,0,0,0,0,0,0,194,45,100,2,2,4,0,40,0,0,96,1,4,180,4,75,0,15,12,70,43,5,0,20,0,1,95,10,71,81,75,2,0,2,0,6,26,67,0,0,0,9,0,0,0,13,13,0,9,33,20,0,0,76,89,581,0,0,-31,0,0,188
45,4,4,4,4,18,Bobby,Hamilton,65,77,0,0,22,69,0,5,116,22,116,64,32,1,1,80,2,4,4,19,0,0,62,1,63,1009,80,82,19,21,0,3,20,0,0,0,0,0,0,0,194,45,100,3,3,1,0,55,0,0,91,1,1,0,1,75,0,15,23,63,40,7,0,19,0,1,95,21,79,78,77,0,0,0,0,9,30,37,23,0,27,13,16,0,1,10,10,0,5,44,27,0,0,75,120,999,0,0,-31,0,0,188
45,3,4,3,4,22,Anthony,Pleasant,276,66,0,48,14,72,0,5,121,22,121,65,35,0,0,71,2,0,0,29,0,0,67,1,20,1009,85,86,19,21,0,8,32,0,0,0,2,2,2,2,212,45,100,0,0,2,0,35,0,0,98,1,2,48,2,75,0,3,19,77,46,13,0,33,0,1,95,16,77,84,87,2,2,2,2,10,28,46,15,0,32,8,17,0,0,10,10,0,5,44,22,0,0,77,120,999,0,0,-31,0,0,188
45,0,1,0,1,10,Kelly,Gregg,55,64,0,0,11,65,0,7,125,25,125,54,26,0,0,76,1,0,0,7,0,0,55,0,4,1009,74,87,32,30,0,3,15,0,2,0,4,6,4,6,157,45,100,0,0,1,0,55,0,0,97,1,1,0,1,75,0,6,13,87,37,4,0,10,0,1,95,23,89,84,79,4,4,4,4,9,34,39,16,0,22,10,19,0,0,12,12,0,30,26,30,0,0,72,125,999,0,0,-31,0,0,150
45,2,2,2,2,19,Brentson,Buckner,900,48,0,150,24,66,0,14,130,21,130,59,31,1,0,70,2,0,0,20,0,0,54,1,21,1009,72,87,19,21,0,3,26,0,0,0,0,0,0,0,38,45,100,2,2,5,0,55,0,0,99,2,5,150,5,75,0,2,20,73,40,9,0,24,0,1,95,16,92,87,80,0,0,0,0,42,36,22,20,0,35,7,25,0,0,12,12,0,41,40,27,0,0,74,145,999,0,0,-31,0,0,188
45,2,2,2,2,19,Darrin,Smith,600,75,0,42,22,76,0,4,139,27,139,74,33,0,0,79,2,0,0,59,0,0,72,1,25,1009,69,86,18,19,0,3,34,0,2,0,0,2,0,2,115,45,100,0,0,3,0,45,0,0,54,2,3,42,3,75,0,2,20,77,65,10,0,28,0,1,95,21,69,82,84,0,3,0,3,5,24,79,0,0,0,10,0,0,0,13,13,0,7,33,14,0,0,73,70,422,0,0,-31,0,0,188
45,2,2,2,2,19,James,Darling,340,81,0,0,24,70,0,5,147,7,147,72,28,1,0,84,1,0,0,60,0,0,75,1,27,1009,75,80,18,19,0,11,34,0,0,0,0,0,0,0,251,45,100,2,2,4,3,45,0,0,51,2,4,0,4,75,0,2,17,37,58,6,0,33,0,1,95,14,72,68,67,0,0,0,0,4,26,66,0,0,0,11,0,0,0,14,14,0,7,33,22,0,0,72,90,999,0,0,-31,0,0,188
45,4,4,4,4,16,Lamar,Campbell,0,77,0,0,31,77,0,7,164,1009,164,83,27,0,1,70,1,0,0,53,0,0,77,1,63,19,80,56,28,23,0,0,10,0,0,0,3,6,3,6,258,45,100,3,3,0,0,55,0,0,39,2,0,0,0,75,0,15,33,37,82,5,0,33,0,1,95,14,44,60,55,4,4,4,4,1,12,87,0,0,0,8,0,0,0,17,17,0,4,1,4,0,0,71,23,999,0,0,-31,0,0,188
45,2,2,2,2,24,Terrell,Buckley,75,82,0,0,25,88,0,0,170,12,170,88,32,0,1,78,2,4,4,65,0,0,86,1,5,1009,73,49,15,16,0,7,30,0,0,0,8,8,8,8,64,45,100,2,2,1,0,70,0,0,27,2,1,0,1,75,0,1,23,52,81,11,0,52,0,1,95,20,47,76,76,2,2,2,2,1,14,97,0,0,0,8,0,0,0,16,16,0,2,10,3,0,0,70,20,70,50,0,-31,0,0,188
45,3,4,3,4,21,Corey,Ivy,55,85,0,0,12,87,0,7,171,6,171,90,26,0,1,80,1,0,0,58,0,0,87,1,63,1009,82,48,10,10,0,0,10,0,0,0,8,8,8,8,157,45,100,4,0,1,0,55,0,0,35,2,1,0,1,75,0,15,18,40,76,4,0,34,0,1,95,29,46,67,59,2,2,2,2,2,13,97,0,0,0,10,0,0,0,16,16,0,1,7,0,0,0,68,23,999,0,0,-31,0,0,188
45,4,2,4,2,16,Brian,Walker,1000,70,0,50,19,85,0,7,180,19,180,82,31,0,0,68,1,0,0,66,0,0,81,1,63,1009,82,66,15,16,0,1,25,0,0,0,0,1,0,1,251,45,100,0,0,5,0,51,0,0,45,2,5,50,5,75,0,15,22,62,82,7,0,31,0,1,95,17,50,75,67,2,2,2,2,3,15,70,0,0,0,7,0,0,0,17,17,0,5,7,8,0,0,73,38,466,10,0,-31,0,0,188
45,0,0,0,0,77,Cade,McNown,0,80,0,0,36,62,0,7,210,1009,210,59,26,0,1,44,1,0,0,23,0,0,59,1,12,15,46,21,14,16,0,1,48,0,2,0,0,0,0,0,226,45,100,0,3,0,0,60,0,0,9,0,0,0,0,75,0,1,82,66,56,3,0,44,0,1,95,20,58,65,60,0,0,0,0,4,19,78,0,0,0,11,0,0,0,0,0,0,2,5,10,0,0,70,50,999,0,0,-31,0,0,151
45,2,2,2,2,17,Bobby,Engram,630,86,0,200,24,87,0,5,213,28,213,84,30,0,1,79,1,0,0,80,0,0,93,0,22,1009,58,11,22,23,0,1,41,0,0,0,0,0,0,0,164,45,100,2,2,4,2,40,0,0,84,1,4,200,4,75,0,2,18,58,74,7,0,52,0,1,95,15,44,76,80,0,0,0,0,3,12,87,0,0,0,11,0,0,0,3,3,0,5,6,5,0,0,70,28,999,69,0,-31,0,0,187
45,2,2,2,2,23,Marcus,Robinson,70,87,0,5,30,86,0,5,214,25,214,87,28,1,1,68,1,0,0,81,0,0,81,1,12,1009,40,26,29,39,0,0,58,0,0,0,0,0,0,0,176,45,100,2,2,1,0,50,0,0,87,2,1,5,1,75,0,4,19,67,85,6,0,71,0,1,95,28,55,76,74,0,0,0,0,4,18,91,0,0,0,11,0,0,0,3,3,0,1,6,10,0,0,75,55,379,35,0,-31,0,0,188
45,0,3,0,3,22,Blake,Brockermeyer,75,60,0,0,29,68,0,7,216,4,216,47,30,0,0,92,2,1,1,16,0,0,44,0,29,1009,80,26,85,85,0,2,29,0,2,0,1,0,1,0,214,45,100,0,0,1,0,35,0,0,71,2,1,0,1,75,0,1,26,59,33,8,0,30,0,1,95,33,87,78,78,0,3,0,3,18,34,27,20,0,21,13,20,0,0,5,5,0,21,40,25,0,0,76,152,999,0,0,-31,0,0,150
45,3,3,3,3,26,Todd,Perry,353,47,0,40,16,65,0,7,217,12,217,45,32,0,0,87,2,1,1,32,0,0,47,0,13,1009,64,12,80,81,0,3,30,0,4,0,0,2,0,2,98,45,100,0,0,3,0,32,0,0,75,2,4,40,4,75,0,4,31,56,24,10,0,24,0,1,95,29,87,74,74,0,0,0,0,5,34,30,16,0,30,13,21,0,0,8,8,0,10,26,29,0,0,77,148,999,0,0,-31,0,0,150
45,3,3,3,3,25,Olin,Kreutz,2298,56,1,330,24,83,0,7,218,1,218,50,25,0,0,91,1,0,0,24,0,0,51,1,3,1015,81,29,94,91,3,2,35,0,2,0,0,0,0,0,252,45,100,0,0,6,0,35,0,0,57,1,6,330,6,75,0,3,31,97,18,5,0,21,0,1,95,20,95,96,92,0,0,0,0,8,38,49,22,0,27,11,15,0,0,7,7,0,18,38,25,0,0,74,133,999,0,0,-31,0,0,151
45,2,2,2,2,36,Chris,Villarrial,546,64,0,46,15,64,0,7,219,1,219,39,29,0,0,91,1,0,0,27,0,0,38,0,20,1015,78,19,74,88,1,3,30,0,2,0,0,0,0,0,273,45,100,0,0,2,0,30,0,0,58,0,2,46,2,75,0,5,37,63,32,7,0,30,0,1,95,14,91,76,77,3,3,3,3,24,36,21,26,0,39,10,27,0,0,8,8,0,33,34,28,0,0,75,150,999,0,0,-31,0,0,150
45,3,3,3,3,19,James,Williams,0,47,0,0,21,50,0,1,220,1009,220,37,35,0,0,87,2,0,0,29,0,0,40,0,63,1,81,26,88,90,1,2,21,0,0,0,2,2,2,2,265,45,100,0,0,0,0,10,0,0,71,0,0,0,0,75,0,15,37,97,30,12,0,13,0,1,95,24,92,85,92,2,2,2,2,15,36,35,24,0,25,11,19,0,0,9,9,0,15,29,30,0,0,79,172,999,0,0,-31,0,0,187
45,2,3,2,3,19,Bryan,Robinson,2508,75,0,108,14,67,0,0,221,1,221,60,29,0,0,83,1,0,0,23,0,0,64,1,63,1009,67,82,27,24,0,3,29,0,0,0,8,8,8,8,66,45,100,0,0,6,0,23,0,0,98,2,6,108,6,75,0,15,20,71,54,6,0,24,0,1,95,15,83,80,77,0,0,0,0,5,32,31,17,0,32,10,21,0,0,12,12,0,10,43,23,0,0,76,134,380,0,0,-31,0,0,188
45,2,2,2,2,23,Phillip,Daniels,1458,77,0,63,25,63,0,1,222,1,222,62,30,0,0,89,1,0,0,21,0,0,65,1,4,1009,79,84,19,26,0,13,31,0,0,0,0,1,0,1,70,45,100,0,0,3,3,35,0,0,93,1,3,63,3,75,0,4,25,73,55,7,0,20,0,1,95,27,85,79,77,2,2,2,2,7,32,45,21,0,30,7,21,0,0,10,10,0,4,25,22,0,0,77,128,112,0,0,-31,0,0,188
45,2,2,2,2,22,Jim,Flanigan,45,52,0,0,27,50,0,6,223,13,223,49,32,0,0,84,2,0,0,17,0,0,49,0,9,1009,62,84,19,37,0,2,32,0,2,0,0,0,0,0,152,45,100,2,2,1,0,25,0,0,79,1,1,0,1,75,0,3,20,47,43,9,0,27,0,1,95,29,86,74,75,2,2,2,2,4,33,45,16,0,20,12,23,0,0,12,12,0,24,26,24,0,0,74,130,999,0,0,-31,0,0,150
45,2,2,2,2,17,Brian,Urlacher,3480,95,1,1400,18,93,0,5,224,1,224,89,24,0,1,97,1,0,0,64,0,0,86,1,9,1015,97,95,21,29,0,3,39,0,1,0,0,0,0,0,145,45,100,0,0,7,0,1,0,0,54,0,7,1400,7,75,0,1,31,99,64,3,0,47,0,1,95,17,82,98,89,3,3,3,3,5,31,50,0,0,0,13,0,0,0,14,14,0,6,44,24,0,0,76,94,457,0,0,-31,0,0,151
45,2,3,2,3,27,Warrick,Holdman,1200,89,0,200,32,77,0,5,227,1,227,79,27,0,0,84,1,0,0,55,0,0,77,0,11,1015,90,87,31,29,0,12,32,10,0,0,0,0,0,0,215,45,100,0,0,3,3,40,0,0,53,1,4,200,4,75,0,4,14,85,62,4,0,30,0,1,95,25,78,86,81,0,2,0,2,5,29,74,0,0,0,11,0,0,0,15,15,0,3,25,12,0,0,73,74,224,0,0,-31,0,0,187
45,3,3,3,3,19,Terry,Cousin,500,82,0,48,25,90,0,7,229,21,229,88,28,0,0,88,1,0,0,60,0,0,85,0,63,1009,79,65,18,30,0,7,31,0,0,0,0,1,0,1,176,45,100,0,0,4,0,40,0,0,21,2,4,48,4,75,0,15,28,67,86,6,0,41,0,1,95,29,51,77,73,2,2,2,2,0,16,86,0,0,0,11,0,0,0,16,16,0,3,1,2,0,0,69,21,532,20,0,-31,0,0,187
45,4,4,4,4,19,Shawn,Wooden,65,85,0,0,17,82,0,7,230,12,230,79,29,1,0,82,1,0,0,60,0,0,79,0,22,1009,72,64,22,30,0,8,28,0,0,0,8,1,8,1,152,45,100,0,0,1,0,35,0,0,22,2,1,0,1,75,0,6,19,39,75,7,0,47,0,1,95,23,60,71,69,4,4,4,4,2,20,88,0,0,0,11,0,0,0,17,17,0,3,11,6,0,0,71,46,999,12,0,-31,0,0,187
45,2,2,2,2,23,Tony,Parrish,1205,84,0,110,17,84,0,0,231,15,231,85,27,0,0,87,1,0,0,70,0,0,85,0,5,1009,81,84,19,25,0,8,33,0,0,0,0,2,0,2,252,45,100,0,0,5,0,10,0,0,33,1,5,110,5,75,0,2,15,85,75,5,0,41,0,1,95,16,64,90,82,2,2,2,2,4,22,86,0,0,0,13,0,0,0,18,18,0,0,11,8,0,0,70,50,344,12,0,-31,0,0,187
45,0,0,0,0,10,Jaret,Holmes,0,73,0,0,76,36,0,7,232,1009,232,25,27,0,0,25,1,0,0,29,0,0,18,0,63,16,86,18,11,23,0,0,16,0,2,0,0,0,0,0,14,45,100,3,0,0,0,50,0,0,19,2,0,0,0,75,0,15,13,22,25,4,0,19,0,1,95,87,17,60,66,0,0,0,0,1,0,79,0,0,0,9,0,0,0,19,19,0,4,13,6,0,0,74,49,999,0,0,-31,0,0,150
45,0,0,0,0,86,Jim,Miller,0,80,0,0,17,40,0,7,234,1009,234,41,32,0,1,65,2,0,0,26,0,0,46,0,17,6,50,32,34,21,0,0,35,0,2,0,0,0,0,0,118,45,100,2,2,0,0,30,0,0,15,0,0,0,0,75,0,6,84,93,46,8,0,48,0,1,95,32,58,76,84,2,2,2,2,1,19,51,0,0,0,8,0,0,0,0,0,0,3,19,14,0,0,74,65,318,0,0,-31,0,0,150
45,4,4,4,4,30,Eddie,Kennison,1336,70,0,360,19,92,0,5,238,9,238,92,30,1,1,68,1,4,4,86,0,0,85,3,18,1009,62,20,34,33,0,0,57,0,0,0,0,0,0,0,106,45,100,2,2,6,0,50,0,0,87,2,6,360,6,75,0,1,16,73,78,7,0,37,0,1,95,28,52,82,81,2,2,2,2,0,16,85,0,0,0,10,0,0,0,3,3,0,4,13,5,0,0,73,41,573,40,0,-31,0,0,186
45,0,0,0,0,44,Marty,Booker,2800,91,1,350,21,90,0,7,239,1,239,91,27,0,0,83,1,0,0,92,0,0,88,1,17,1015,81,16,25,31,0,1,63,0,0,0,0,0,0,0,229,45,100,2,2,6,0,32,0,0,86,2,7,350,7,75,0,3,48,95,90,4,0,70,0,1,95,21,63,90,89,2,2,2,2,0,22,86,0,0,0,8,0,0,0,3,3,0,0,12,6,0,0,72,50,40,35,0,-31,0,0,188
45,2,2,2,2,17,D'Wayne,Bates,279,85,0,54,16,84,0,5,240,31,240,86,27,1,1,77,1,0,0,77,0,0,81,0,10,1009,86,26,34,27,0,7,54,0,0,0,0,1,0,1,151,45,100,2,2,2,0,45,0,0,85,2,3,54,3,75,0,3,34,58,92,4,0,47,0,1,95,19,55,74,70,0,0,0,0,3,18,64,0,0,0,9,0,0,0,3,3,0,2,8,7,0,0,74,55,517,35,0,-31,0,0,187
45,2,2,2,2,19,Dez,White,60,86,0,0,27,89,0,5,241,1,241,93,23,0,0,80,0,0,0,78,0,0,86,0,7,1015,73,28,30,29,0,1,55,0,0,0,0,0,0,0,71,45,100,2,2,1,0,40,0,0,80,2,1,0,1,75,0,3,30,66,84,3,0,64,0,1,95,19,55,77,70,0,0,0,0,3,18,69,0,0,0,11,0,0,0,3,3,0,2,8,11,0,0,73,55,483,67,0,-31,0,0,187
45,2,4,2,4,12,John,Allred,0,80,0,0,18,64,0,7,243,1009,243,62,28,0,0,77,1,0,0,52,0,0,61,0,8,1,72,14,65,59,0,2,60,0,2,0,0,6,0,6,231,45,100,0,0,0,0,40,0,0,85,2,0,0,0,75,0,2,28,36,53,5,0,66,0,1,95,10,69,60,65,0,4,0,4,7,24,59,0,0,0,8,0,0,0,4,4,0,0,26,21,0,0,76,89,999,8,0,-31,0,0,150
45,4,4,4,4,35,Jerry,Wisne,0,80,0,0,28,40,0,7,244,1009,244,32,27,0,0,87,1,1,1,23,0,0,44,0,63,20,82,26,83,76,0,3,23,0,2,0,0,6,0,6,152,45,100,0,0,0,0,41,0,0,77,1,0,0,0,75,0,15,35,56,22,2,0,35,0,1,95,18,89,66,63,4,4,4,4,6,34,31,24,0,21,8,23,0,0,5,5,0,4,40,29,0,0,78,148,999,0,0,-31,0,0,150
45,4,0,4,0,28,Casey,Wiegmann,567,59,0,54,22,70,0,7,245,9,245,50,28,0,0,83,1,1,1,15,0,0,56,0,63,1009,55,22,91,90,0,3,34,0,2,0,0,6,0,6,89,45,100,0,0,3,0,40,0,0,62,1,3,54,3,75,0,15,22,73,32,7,0,16,0,1,95,18,93,92,90,4,4,4,4,7,36,41,16,0,24,10,22,0,0,7,7,0,26,25,27,0,0,74,125,999,0,0,-31,0,0,150
45,0,0,0,0,36,Rex,Tucker,122,67,0,19,18,75,0,7,246,1,246,44,26,0,0,87,1,0,0,32,0,0,45,0,5,1015,85,26,89,87,0,3,28,0,2,0,0,0,0,0,215,45,100,0,0,1,0,26,0,0,64,1,1,19,1,75,0,3,19,81,23,4,0,30,0,1,95,16,90,85,84,2,2,2,2,15,35,34,19,0,23,11,17,0,0,6,6,0,16,34,28,0,0,77,155,999,0,0,-31,0,0,150
45,2,2,2,2,24,Russell,Davis,320,66,0,90,17,63,0,6,248,7,248,54,28,0,0,79,1,1,1,19,0,0,55,2,17,1009,78,80,18,22,0,3,31,0,0,0,0,0,0,0,135,45,100,0,0,3,0,55,0,0,98,2,3,90,3,75,0,2,21,59,47,4,0,22,0,1,95,24,82,71,64,2,2,2,2,9,31,31,22,0,31,8,17,0,0,12,12,0,6,44,30,0,0,76,135,999,0,0,-31,0,0,189
45,2,2,2,2,31,Rosevelt,Colvin,2500,90,0,600,17,85,0,5,252,22,252,82,25,0,0,81,1,0,0,55,0,0,80,0,16,1009,88,87,26,30,0,3,16,0,0,0,0,0,0,0,169,45,100,0,0,6,0,25,0,0,59,2,6,600,6,75,0,4,18,83,54,4,0,34,0,1,95,33,81,90,83,0,0,0,0,7,30,54,0,0,0,9,0,0,0,13,13,0,0,28,23,0,0,75,85,102,0,0,-31,0,0,187
45,4,3,4,3,24,Keith,Burns,70,64,0,5,19,66,0,0,255,4,255,64,31,0,0,61,2,0,0,41,0,0,62,2,16,1009,40,76,18,24,1,2,27,0,0,0,3,0,3,0,158,45,100,0,0,1,0,35,0,0,55,2,1,5,1,75,0,7,28,19,46,9,0,23,0,1,95,28,72,56,50,4,2,4,2,4,26,64,0,0,0,11,0,0,0,13,13,0,6,42,23,0,0,74,85,999,0,0,-31,0,0,189
