PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,3,3,3,3,26,DeMarco,Murray,300,90,0,66,25,91,0,4,12,11,12,93,24,0,0,75,0,0,0,80,0,0,82,1,7,1023,64,25,57,36,0,7,79,0,0,0,0,9,0,9,157,34,100,0,1,3,0,53,0,0,29,2,4,66,0,85,0,3,30,75,82,2,406,84,0,1,99,25,67,83,66,3,1,3,1,5,24,54,23,15,31,8,18,27,1,1,1,7,4,26,13,300,1,72,67,1023,76,31,-19,0,0,55
45,7,3,7,3,25,Bilal,Powell,220,90,0,36,20,93,0,5,13,18,13,87,24,0,0,78,0,0,0,62,0,0,90,1,29,1023,87,49,40,32,0,8,76,2,0,0,8,0,8,0,105,45,100,0,2,3,3,6,0,0,29,2,4,36,0,64,0,4,22,51,78,2,1357,75,0,1,96,25,58,72,42,0,2,0,2,4,19,73,37,25,24,8,7,2,0,1,1,3,3,13,6,220,0,71,47,1023,70,31,-19,0,0,77
45,7,4,7,4,46,Daniel,Thomas,400,91,0,120,22,89,2,7,14,12,32783,83,24,0,1,86,0,0,0,67,0,0,87,1,30,1023,93,32,56,50,0,7,80,0,0,0,0,0,0,0,96,45,100,0,0,3,0,37,0,0,33,2,4,120,0,0,0,2,55,61,77,2,1027,80,0,1,91,20,73,78,61,0,4,0,4,4,26,54,9,31,29,13,4,42,0,1,1,3,6,19,14,400,1,74,67,1023,35,31,-19,0,0,266
45,6,6,6,6,25,Kendall,Hunter,248,85,0,36,24,93,0,5,15,15,15,88,23,0,1,74,0,0,0,60,0,0,91,1,18,1023,74,23,28,25,0,7,76,0,0,0,0,0,0,0,158,45,100,0,0,3,0,40,0,0,25,2,4,36,0,75,0,4,24,57,82,2,1553,78,0,1,98,24,58,75,56,0,1,0,1,3,19,72,30,39,14,12,4,13,1,1,1,14,1,7,7,248,1,67,39,1023,75,31,-19,0,0,55
45,2,6,2,6,25,Alex,Green,0,87,0,0,12,91,0,1,16,1009,16,87,24,0,0,84,0,0,0,74,0,0,88,1,32,1023,90,26,43,43,0,7,70,0,0,0,7,8,7,8,76,45,100,0,0,0,0,20,0,0,20,2,0,0,0,70,0,3,20,51,74,2,571,78,0,1,95,15,72,72,38,3,2,3,2,5,26,54,43,12,25,12,24,39,0,1,1,39,10,23,13,258,0,72,65,1023,76,31,-19,0,0,86
45,3,1,3,1,25,Stevan,Ridley,300,84,0,64,22,86,0,3,17,22,17,82,24,0,0,95,0,0,0,57,0,0,78,1,9,1023,88,28,55,52,0,13,79,0,0,0,0,0,0,0,106,45,100,0,0,3,4,53,0,0,22,1,4,64,0,75,0,3,23,48,66,2,528,83,0,1,97,20,76,73,56,2,4,2,4,5,28,78,23,12,34,10,27,7,1,1,2,28,5,24,14,300,0,71,65,1023,78,31,-19,0,0,498
45,4,7,4,7,29,Shane,Vereen,0,88,0,0,22,85,0,5,18,22,18,90,23,0,0,85,0,0,0,76,0,0,89,1,24,1023,96,26,38,31,0,7,69,0,0,0,8,7,8,7,28,45,100,0,0,0,2,22,0,0,34,2,0,0,0,64,0,2,40,49,79,2,1835,72,0,1,95,28,57,72,51,0,3,0,3,4,18,86,6,34,30,8,7,43,0,1,1,1,2,12,9,350,2,69,43,1023,74,31,-19,0,0,206
45,2,6,2,6,24,Roy,Helu,224,85,0,24,31,95,0,7,19,26,19,93,23,0,1,75,0,0,0,76,0,0,88,1,8,1023,79,25,35,30,0,8,73,0,0,0,9,0,9,0,142,45,100,0,2,3,2,32,0,0,29,2,4,24,0,40,0,4,30,67,78,2,607,81,0,1,97,23,62,80,65,4,0,4,0,3,20,84,8,40,37,9,14,48,0,1,1,39,3,13,5,224,0,71,59,1023,78,31,-19,0,0,459
45,3,6,3,6,25,Mikel,Leshoure,360,88,0,42,32,93,1,9,20,19,20,85,22,0,0,88,0,0,0,57,0,0,83,1,25,1023,94,42,57,48,0,8,71,0,0,0,9,0,9,0,84,45,100,0,1,3,0,2,0,0,25,2,4,42,0,0,0,2,22,58,76,2,254,90,0,1,97,34,75,75,49,0,4,0,4,1,28,61,31,26,20,9,22,28,0,2,1,34,7,22,14,360,1,72,67,1023,55,31,-19,0,0,461
45,4,4,4,4,27,Ryan,Williams,500,87,0,210,20,94,3,9,21,7,21,87,22,0,0,84,0,0,0,64,0,0,92,1,6,1023,85,21,34,29,0,8,81,0,2,0,8,0,8,0,241,45,100,0,2,3,0,7,0,0,34,2,4,210,0,0,0,2,25,63,79,2,1220,79,0,1,90,22,68,76,44,2,0,2,0,3,24,78,34,18,21,13,12,15,1,1,1,26,2,8,12,500,1,69,52,1023,66,31,-19,0,0,29
45,2,5,2,5,23,Jamie,Harper,0,82,0,0,18,92,0,5,22,1009,22,83,23,0,1,78,0,0,0,70,0,0,84,1,33,1023,88,35,35,30,0,8,77,0,0,0,9,0,9,0,38,45,100,0,2,0,2,9,0,0,23,2,0,0,0,71,0,4,20,55,69,2,1324,76,0,1,87,21,75,71,40,2,0,2,0,4,28,63,37,22,41,9,9,49,1,1,1,12,1,33,12,248,1,71,73,1023,79,31,-19,0,0,131
12,2,3,2,3,18,A. J.,Green,1970,93,0,1280,15,90,0,5,23,2,23,89,24,1,1,95,0,0,0,85,0,0,94,1,4,1023,95,25,31,35,0,13,80,0,0,0,7,0,7,0,70,35,100,0,2,3,4,24,0,0,18,2,4,1280,0,97,0,1,27,78,92,2,968,71,0,1,100,19,64,85,70,0,0,0,0,5,22,77,33,37,43,13,34,21,0,3,3,7,2,12,10,1970,0,76,51,1023,40,31,-19,0,0,186
45,5,7,5,7,16,Terrence,Toliver,0,87,0,0,17,89,0,4,24,303,24,88,24,0,0,78,0,0,0,73,0,0,90,1,63,1023,86,21,24,28,0,7,62,0,0,0,0,2,0,2,106,45,100,0,2,0,0,41,0,0,82,2,0,0,0,66,0,15,19,49,85,2,0,50,0,1,93,20,53,68,37,2,0,2,0,3,16,86,7,13,42,13,29,19,0,3,3,15,3,5,10,0,0,77,44,1023,62,31,-19,0,0,191
12,7,4,7,4,13,Jonathan,Baldwin,760,88,0,400,22,85,3,5,25,15,25,91,23,0,1,90,0,0,0,75,0,0,88,1,26,1023,96,21,46,54,0,13,69,7,0,0,0,0,0,0,166,45,100,0,1,3,4,60,0,0,84,2,4,400,0,0,0,1,25,57,97,2,740,71,0,1,79,14,76,76,52,1,4,1,4,3,28,78,20,32,26,10,14,11,0,3,3,12,8,28,12,760,0,76,68,1023,25,31,-19,0,0,236
45,5,6,5,6,12,Tandon,Doss,242,91,0,41,22,86,0,4,26,25,26,83,22,0,0,80,0,0,0,74,0,0,84,1,26,1023,87,18,34,38,0,0,59,0,0,0,0,0,0,0,86,45,100,2,2,3,3,51,0,0,17,0,4,41,0,64,0,4,15,47,87,2,618,67,0,1,95,20,68,71,55,3,0,3,0,5,24,65,38,20,25,10,6,22,0,3,3,3,3,8,12,242,0,74,45,1023,64,31,-19,0,0,86
45,1,1,1,1,12,Tyler,Luellen,0,74,0,0,11,65,0,4,27,307,27,58,28,0,0,76,0,0,0,17,0,0,63,1,63,1009,87,30,75,76,1,3,21,0,3,0,0,0,0,0,122,45,100,0,0,0,0,60,0,0,77,2,0,0,0,0,0,15,19,27,58,5,0,35,0,0,87,15,82,63,55,2,2,2,2,7,31,39,20,25,30,7,20,30,0,9,9,10,8,32,22,0,0,78,143,1023,8,0,-30,0,0,353
45,6,6,6,6,45,Austin,Pettis,360,87,0,44,16,84,0,7,28,24,28,87,24,0,0,92,0,0,0,78,0,0,85,1,14,1023,89,31,32,40,0,8,68,0,0,0,0,0,0,0,19,45,100,6,0,3,2,4,0,0,18,0,4,44,0,45,0,3,65,53,87,2,1347,66,0,1,95,23,55,73,56,0,4,0,4,2,18,91,6,33,22,7,6,25,1,3,3,79,1,8,7,360,0,75,47,1023,80,31,-19,0,0,459
45,2,0,2,0,48,Randall,Cobb,320,93,0,84,30,93,0,5,29,20,29,90,22,0,0,86,0,0,0,77,0,0,92,1,32,1023,92,21,33,37,0,7,74,0,0,0,0,0,0,0,98,45,100,0,0,3,2,5,1,0,18,2,4,84,0,90,0,2,68,49,87,2,1488,73,0,1,100,35,54,75,48,1,3,1,3,3,17,78,6,25,29,8,9,5,1,3,3,38,1,6,7,320,0,70,31,1023,85,31,-19,0,0,407
45,7,6,7,6,13,Greg,Little,332,91,0,92,30,84,0,4,30,5,30,87,24,0,0,78,0,0,0,77,0,0,90,1,27,1023,93,28,32,41,0,9,73,0,0,0,0,0,0,0,135,45,100,0,0,3,0,7,0,0,18,0,4,92,0,99,0,2,20,63,95,2,944,75,0,1,91,25,77,77,59,3,4,3,4,1,28,72,0,20,27,11,3,10,0,3,3,28,4,8,9,332,0,74,60,1023,54,31,-19,0,0,37
45,2,1,2,1,12,Leonard,Hankerson,272,90,0,61,18,86,1,5,31,26,31,92,23,0,0,75,0,0,0,70,0,0,89,1,15,1023,94,20,33,47,0,0,65,0,0,0,9,0,9,0,115,45,100,0,1,3,0,50,0,0,85,2,4,61,0,70,0,3,22,44,90,2,1458,70,0,1,97,18,54,71,51,2,0,2,0,1,17,91,32,37,19,10,5,10,0,3,3,38,5,6,11,272,0,74,49,1023,54,31,-19,0,0,4
45,3,1,3,1,17,Cody,Balogh,0,78,0,0,15,65,0,4,32,302,32,59,26,0,0,80,0,0,0,25,0,0,58,1,63,1009,90,26,78,77,0,8,19,0,2,0,0,0,0,0,124,45,100,0,0,0,0,60,0,0,79,2,0,0,0,87,0,15,18,29,29,5,0,40,0,0,90,14,84,64,52,0,0,0,0,10,32,32,15,25,22,10,18,30,0,9,9,10,10,36,24,0,0,78,143,1023,10,0,-30,0,0,125
45,2,1,2,1,12,Vincent,Brown,260,88,0,60,17,87,0,5,33,8,33,84,23,0,0,93,0,0,0,78,0,0,92,1,18,1023,90,24,40,52,0,0,70,0,0,0,7,7,7,7,180,45,100,0,3,3,0,24,0,0,86,0,4,60,0,87,0,3,22,49,86,2,1058,64,6,1,95,18,42,72,50,3,0,3,0,4,11,81,2,13,46,13,15,1,1,3,3,8,1,0,9,260,0,71,27,1023,77,31,-19,0,0,238
45,7,2,7,2,14,Greg,Salas,260,96,0,20,10,90,2,9,34,18,34,88,24,0,1,91,0,0,0,77,0,0,89,1,15,1023,93,25,38,45,0,9,67,0,0,0,9,0,9,0,76,45,100,0,0,3,1,3,0,0,17,2,4,20,0,76,0,4,18,56,84,2,1344,55,0,1,92,25,54,74,55,3,4,3,4,4,17,76,5,17,32,12,2,12,0,3,3,34,1,10,6,260,0,73,49,1023,79,31,-19,0,0,58
45,4,4,4,4,58,Cecil,Shorts III,320,90,0,20,10,94,0,4,35,17,35,92,25,0,0,74,0,0,0,72,0,0,86,1,17,1023,94,21,36,47,0,7,55,0,0,0,0,0,0,0,265,45,100,0,0,3,0,46,0,0,84,2,4,20,0,90,0,4,64,42,91,2,1500,66,0,1,100,22,43,70,40,0,0,0,0,4,12,89,40,32,21,11,32,28,0,3,3,46,0,11,7,320,0,72,32,1023,80,31,-19,0,0,388
45,5,5,5,5,45,Jerrel,Jernigan,260,87,0,58,18,92,0,7,36,16,32821,90,23,0,1,67,0,0,0,66,0,0,91,1,19,1023,93,18,25,28,0,7,68,0,0,0,8,8,8,8,220,45,100,0,0,3,2,44,1,0,12,1,4,58,0,60,0,3,50,32,88,2,232,60,0,1,96,20,36,65,32,2,2,2,2,4,8,83,8,11,3,7,5,26,0,3,3,38,2,2,2,260,0,68,29,1023,81,31,-19,0,0,204
45,3,6,3,6,14,Titus,Young,0,95,0,0,30,96,0,5,37,1009,37,88,22,0,1,75,0,0,0,77,0,0,91,1,12,1023,94,20,30,33,0,8,79,0,0,0,8,2,8,2,19,45,100,0,0,0,0,45,0,0,16,2,0,0,0,90,0,2,22,44,81,2,1382,67,0,1,98,30,41,75,56,0,4,0,4,4,10,97,17,12,35,13,12,18,1,3,3,34,4,0,4,400,0,71,14,1023,80,31,-19,0,0,105
45,7,5,7,5,15,Kyle,Rudolph,260,90,0,42,32,82,0,7,38,31,38,80,22,0,1,90,0,2,2,76,0,0,76,1,11,1023,78,25,60,59,0,8,62,0,4,0,0,0,0,0,152,45,100,0,2,3,0,5,0,0,82,1,4,42,0,81,0,2,20,59,84,2,1064,75,0,1,96,32,72,79,54,3,1,3,1,4,26,59,54,26,22,12,3,26,1,4,4,79,1,36,22,260,1,78,98,1023,25,31,-19,0,0,419
45,3,7,3,7,12,Lee,Smith,228,84,0,16,15,68,0,5,39,3,39,72,24,0,0,95,0,0,0,68,0,0,70,1,28,1023,83,28,55,70,0,7,45,6,2,0,0,1,0,1,110,45,100,0,0,3,2,44,0,0,85,0,4,16,0,87,0,5,15,46,69,2,1109,63,0,1,96,18,75,70,42,0,1,0,1,5,28,52,27,28,25,13,26,22,0,4,4,68,5,27,24,229,0,78,106,1023,10,31,-19,0,0,71
45,6,4,6,4,12,Ben,Ijalana,400,75,0,148,17,76,0,10,40,18,40,60,23,0,0,87,0,0,0,15,1,1,61,1,17,1023,91,25,80,81,0,11,17,0,1,0,0,0,0,0,239,45,100,0,0,3,4,51,0,0,79,2,4,148,0,0,0,2,16,44,55,2,1810,35,0,1,92,24,88,71,47,2,0,2,0,7,34,40,22,2,21,12,15,18,0,8,9,71,25,38,26,400,0,76,157,1023,10,31,-19,0,0,55
12,3,4,3,4,15,Danny,Watkins,800,84,0,420,25,75,0,7,41,12,41,60,27,0,0,97,0,0,0,20,0,0,74,1,23,1023,90,26,88,83,1,3,14,0,2,0,0,2,0,2,17,45,100,0,0,3,0,24,0,0,62,1,4,420,0,54,0,1,20,54,55,2,1146,31,0,1,100,21,89,75,45,2,2,2,2,45,34,20,27,9,38,11,23,10,0,8,8,97,44,42,25,800,0,75,150,1023,10,31,-19,0,0,392
45,5,3,5,3,15,Andrew,Sendejo,25,85,0,0,16,87,0,7,42,31,42,85,25,0,0,80,0,0,0,61,0,0,88,1,63,0,91,67,22,29,0,0,41,0,0,0,0,0,8,0,171,45,0,0,0,1,2,60,0,0,34,1,1,0,0,75,0,15,20,23,86,3,0,54,0,0,92,22,54,64,44,2,0,0,0,5,17,69,12,25,17,10,2,30,0,18,18,10,1,33,10,0,0,73,65,1023,65,0,-30,0,0,264
45,2,1,2,0,12,Stefen,Wisniewski,400,80,0,160,36,73,3,4,43,23,43,60,23,0,0,94,0,0,0,21,1,1,61,1,16,1023,94,19,86,84,0,3,12,0,2,0,0,2,0,2,164,45,100,0,0,3,0,19,0,0,61,1,4,160,0,89,0,2,18,45,40,2,1340,35,0,1,98,33,89,79,62,2,0,2,0,38,34,24,31,22,38,11,21,4,0,6,6,84,24,44,25,400,0,75,155,1023,10,31,-19,0,0,434
45,3,3,3,3,16,William,Rackley,320,77,0,60,20,74,0,9,44,17,44,57,22,0,0,88,0,0,0,15,1,1,55,1,12,1023,92,24,77,82,0,8,14,0,0,0,0,0,0,0,103,45,100,0,0,3,3,37,0,0,65,0,4,60,0,62,0,3,18,37,53,2,1792,35,0,1,93,25,86,71,52,0,0,0,0,39,33,22,32,34,40,9,27,34,0,6,6,86,36,45,25,320,0,75,149,1023,10,31,-19,0,0,229
45,2,7,2,7,18,Kris,Durham,25,87,0,0,18,82,0,7,45,19,45,88,24,0,1,85,0,0,0,75,0,0,81,1,10,1023,75,25,35,48,0,0,55,0,0,0,0,0,0,0,70,45,100,0,0,1,1,45,0,0,16,2,1,0,0,50,0,4,20,45,89,2,596,66,0,1,93,23,66,70,54,0,0,0,0,0,23,81,22,49,53,11,28,9,0,3,3,68,2,11,10,250,0,78,56,1023,40,31,-19,0,0,419
45,6,6,6,6,15,Henry,Hynoski,212,72,0,16,16,74,0,4,46,16,46,70,23,0,1,79,0,0,0,66,0,0,70,1,12,1023,87,25,50,57,0,8,62,0,2,0,0,0,0,0,166,45,100,0,0,3,3,38,0,0,45,1,4,16,0,54,0,7,18,48,70,2,1180,75,0,1,90,19,78,72,40,0,0,0,0,6,29,51,25,36,12,9,25,9,0,2,2,20,9,25,28,212,0,73,106,1023,25,31,-19,0,0,152
45,5,5,5,5,10,Clyde,Gates,0,88,0,0,25,95,0,11,47,1009,47,94,26,0,0,70,0,0,0,65,0,0,88,1,14,1023,90,17,23,29,0,13,65,0,0,0,0,7,0,7,0,45,100,0,2,0,4,53,0,0,10,2,0,0,0,90,0,4,10,42,90,2,1263,67,0,1,88,16,42,68,42,0,0,0,0,0,11,71,39,34,14,13,25,2,0,3,3,66,3,10,9,210,0,72,32,1023,85,31,-19,0,0,461
45,2,0,2,0,5,Marcus,Gilbert,318,64,0,84,10,74,0,5,48,29,48,56,24,0,0,66,0,0,0,17,0,0,64,1,31,1023,94,25,83,80,0,12,16,0,0,0,0,0,0,0,62,45,100,4,1,3,4,49,0,0,77,2,4,84,0,90,0,2,10,46,42,2,1203,32,0,1,97,11,92,71,50,0,0,0,0,12,36,37,21,16,34,12,24,13,0,9,9,24,18,32,30,320,0,78,170,1023,10,31,-19,0,0,458
45,2,0,2,0,26,Delone,Carter,0,95,0,0,24,88,0,4,49,1009,49,85,25,0,0,88,0,0,0,48,0,0,85,1,22,1023,88,20,56,49,0,7,76,0,0,0,9,0,9,0,205,45,100,0,1,0,0,71,0,0,34,2,0,0,0,85,0,4,25,55,75,2,720,81,0,1,86,27,73,67,43,2,2,2,0,5,26,66,8,18,10,8,0,17,1,2,1,47,8,19,14,320,0,69,64,1023,60,31,-19,0,0,355
45,2,0,2,0,26,Taiwan,Jones,320,85,0,40,22,96,0,1,50,23,50,94,24,0,0,75,0,0,0,65,0,0,92,1,28,1023,88,16,27,27,0,7,74,0,0,0,7,0,7,0,59,45,100,0,3,3,2,53,0,0,22,2,4,40,0,85,0,4,22,49,77,2,1293,74,0,1,90,22,55,72,33,0,0,0,0,2,18,77,23,26,22,10,25,14,0,1,1,44,5,7,6,320,0,72,34,1023,78,31,-19,0,0,461
45,2,0,2,0,25,Torrey,Smith,338,95,0,95,20,97,0,9,51,25,51,92,23,0,0,84,0,0,0,79,0,0,88,1,26,1023,93,22,32,37,0,7,73,0,0,0,0,0,0,0,111,45,100,0,0,3,3,67,0,0,82,2,4,95,0,92,0,2,28,62,91,2,834,68,0,1,100,20,54,78,52,0,0,0,0,3,17,71,40,22,29,7,16,19,0,3,3,46,5,12,11,338,0,72,44,1023,73,31,-19,0,0,79
45,0,0,0,0,78,Greg,McElroy,0,95,0,0,18,68,0,7,52,1009,52,64,24,0,1,96,0,0,0,16,0,0,61,1,5,1023,90,17,20,24,0,0,29,0,4,0,0,0,0,0,3,45,100,0,3,0,0,55,0,0,12,2,0,0,0,80,0,7,81,30,67,2,552,54,0,1,96,20,49,61,53,1,0,0,0,0,14,59,43,22,24,9,11,17,0,0,0,44,8,15,10,220,0,74,65,1023,10,31,-19,0,0,145
45,2,2,2,2,7,Marvin,Austin,368,76,0,120,11,92,0,7,53,33,53,75,23,0,0,80,0,0,0,16,0,0,72,1,20,1023,90,75,23,14,0,3,15,0,0,0,0,0,0,0,135,45,100,0,0,3,0,4,0,0,96,2,4,120,0,90,0,2,12,47,72,2,1651,35,0,1,75,15,79,72,39,2,2,2,2,22,30,24,23,13,43,8,23,29,0,12,12,37,44,32,24,368,0,74,152,1023,10,31,-19,0,0,257
45,3,0,3,0,14,Jurrell,Casey,248,75,0,20,55,81,0,5,54,30,54,65,22,0,0,76,0,0,0,18,0,0,68,1,13,1023,90,79,24,21,0,12,10,9,0,0,0,0,0,0,231,45,100,4,1,3,4,23,0,0,99,2,4,20,0,64,0,3,19,59,65,2,83,30,0,1,95,68,86,73,42,0,0,0,0,34,33,20,23,20,33,11,22,18,0,12,12,47,42,36,28,248,0,73,140,1023,10,31,-19,0,0,303
45,0,5,0,5,21,Kai,Forbath,0,85,0,0,82,72,0,7,55,1009,55,66,24,0,0,64,0,0,0,12,0,0,65,1,63,1023,92,17,11,13,0,5,20,0,2,0,0,0,0,0,226,45,100,3,0,0,4,12,0,0,2,0,0,0,0,73,0,15,25,34,61,2,0,31,0,1,87,94,34,73,42,0,0,0,0,3,7,90,25,32,33,11,15,29,0,19,19,107,1,10,6,0,0,72,35,1023,10,31,-19,0,0,325
12,4,5,4,5,10,Robert,Quinn,940,78,0,530,22,88,0,5,56,24,56,80,22,0,0,78,0,0,0,26,0,0,77,1,14,1023,92,70,29,37,0,12,43,0,0,0,0,0,0,0,135,45,100,0,0,4,4,5,0,0,94,0,5,530,0,87,0,1,17,67,82,2,1345,31,0,1,89,14,74,80,47,0,2,0,2,6,27,50,19,21,19,11,22,14,0,11,11,97,9,23,23,940,0,76,104,1023,10,31,-19,0,0,461
