PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,7,7,7,7,10,Larry,Fitzgerald,1150,93,0,0,19,86,0,10,583,7,583,83,37,0,1,99,1,4,4,98,0,0,84,2,3,1015,94,30,40,50,0,8,70,0,0,0,0,0,0,0,166,37,51,0,0,1,3,0,0,1,11,0,1,0,3,10,0,1,26,80,93,16,268,72,0,1,100,18,74,89,91,0,0,0,0,1,29,66,10,6,20,8,10,6,0,3,3,6,3,8,9,1150,0,75,58,628,25,16,-31,0,0,134
2,0,5,5,5,6,Calais,Campbell,2500,85,0,1000,30,83,0,4,605,25,605,72,34,0,0,80,2,4,4,41,0,0,80,2,19,17,97,92,45,45,0,8,16,0,0,0,0,0,0,0,115,40,64,0,0,2,3,43,0,1,93,1,2,1000,3,0,0,2,35,92,85,12,1470,46,0,1,100,30,92,96,97,0,0,0,0,3,34,41,24,53,27,8,21,16,0,11,10,17,7,40,25,2500,1,80,140,999,10,0,-19,0,0,204
5,5,5,5,5,10,Julio,Jones,9234,98,0,2500,15,91,1,5,615,14,615,92,31,0,1,95,2,4,4,96,0,0,93,2,6,1015,86,44,50,58,0,8,89,0,0,0,0,0,0,0,3,35,69,0,0,4,3,13,0,1,11,2,5,2500,3,91,0,1,45,94,96,9,753,75,0,1,100,25,78,97,99,0,0,0,0,4,29,78,10,25,52,8,8,24,1,3,3,16,3,11,9,9234,0,75,60,999,68,9,-19,0,0,47
45,5,5,5,5,52,Randall,Cobb,2700,86,0,600,30,91,0,4,625,32,625,90,30,0,0,88,1,0,0,85,0,0,90,2,32,1009,85,35,45,40,0,0,80,0,0,0,0,0,0,0,98,45,24,0,0,3,3,8,1,0,18,2,3,600,3,70,0,2,64,78,84,9,1488,73,0,1,100,35,57,82,82,0,0,0,0,3,18,83,10,19,15,13,0,24,1,3,3,10,2,9,9,2700,0,70,35,999,86,0,-19,0,0,455
45,7,7,7,7,6,Buster,Skrine,1430,91,0,330,16,88,0,1,628,1,628,89,31,0,0,69,1,4,4,61,0,0,94,2,6,1009,89,67,35,35,0,8,67,0,4,0,0,0,0,0,210,45,0,2,2,2,3,19,0,0,24,2,3,330,3,85,0,5,10,76,85,9,1749,58,0,1,100,15,60,76,76,0,0,0,0,4,16,89,39,13,43,12,5,9,0,16,16,1,2,4,7,1430,0,69,27,999,74,1,-19,0,0,99
45,7,7,7,7,10,Luke,Stocker,105,87,0,0,22,86,0,11,630,14,630,79,32,0,0,93,1,4,4,76,0,0,76,0,7,1009,83,45,57,64,0,8,44,0,2,0,0,0,0,0,211,45,0,0,0,1,3,3,0,0,88,2,1,0,3,82,0,4,42,65,78,9,3387,73,0,1,100,14,75,68,73,5,5,5,5,6,28,60,29,15,14,9,7,20,0,4,4,71,5,22,22,105,0,77,93,999,10,1,-19,0,0,451
2,3,3,3,3,10,Kyle,Rudolph,4372,95,0,725,32,83,0,4,640,31,640,77,31,0,1,92,1,4,4,94,0,0,80,0,11,1015,87,45,62,60,0,8,50,0,4,0,0,0,0,0,152,37,0,0,0,4,3,77,0,0,82,1,5,725,3,81,0,2,30,83,84,9,1064,80,0,1,100,32,75,82,90,0,0,0,0,6,28,49,50,20,42,12,25,25,0,4,4,15,4,27,25,4372,0,78,105,999,25,9,-19,0,0,46
45,2,2,2,2,45,Dwayne,Harris,105,82,0,0,25,88,0,10,642,1008,642,86,33,0,0,89,0,0,0,80,0,0,87,2,11,1009,86,31,36,45,0,8,78,0,0,0,3,3,3,3,54,45,52,0,0,1,2,60,0,0,82,0,1,0,0,60,0,6,57,67,81,9,861,72,0,0,100,25,62,75,76,6,6,6,6,2,21,73,10,24,15,10,0,29,1,3,3,10,0,7,10,105,0,70,55,999,87,2,-30,0,0,234
45,4,4,0,0,76,Tyrod,Taylor,1100,77,0,500,17,90,0,3,653,8,653,87,31,0,0,83,1,4,4,63,0,0,90,2,15,1009,89,37,23,20,0,0,73,0,0,0,0,0,0,0,241,19,0,2,2,1,3,20,0,0,5,1,2,500,3,92,0,6,86,68,87,9,971,66,0,1,100,19,57,71,68,0,0,0,0,1,19,79,35,10,47,8,17,11,1,0,0,24,5,5,8,1100,0,73,55,999,15,1,-19,0,0,16
3,2,2,0,0,91,Philip,Rivers,2500,91,0,0,12,70,0,7,674,10,674,65,39,0,1,99,1,4,4,22,0,0,59,0,4,1009,98,22,12,13,0,0,31,0,2,0,4,4,0,0,138,17,74,0,0,1,3,0,0,1,17,2,1,0,3,85,0,1,83,84,45,16,331,63,0,1,100,15,60,83,92,0,0,0,0,1,21,55,10,5,20,9,10,5,0,0,0,6,8,18,10,2500,0,77,68,17,10,0,-31,0,1,154
45,6,6,6,6,6,Anthony,Castonzo,3300,86,0,0,11,77,0,11,711,10,711,61,32,0,0,81,2,4,4,35,0,0,74,0,22,1015,85,42,78,84,0,8,10,0,2,0,0,0,0,0,20,45,53,0,0,2,3,8,0,0,74,0,2,0,3,0,0,1,16,80,73,9,1224,35,0,1,100,21,88,76,82,3,3,3,3,18,34,38,20,11,22,7,24,16,0,5,5,67,19,30,30,3300,0,79,147,999,10,9,-19,0,0,353
13,2,2,2,2,6,Marcus,Gilbert,105,84,0,0,10,74,0,4,714,1008,714,55,32,0,0,72,1,4,4,25,0,0,64,2,31,29,73,39,78,74,0,10,12,0,2,0,0,0,0,0,62,45,79,5,5,1,3,36,0,0,76,1,1,0,3,90,0,2,6,73,74,9,1203,29,0,1,100,11,91,73,80,0,0,0,0,7,36,24,21,40,21,11,19,9,0,9,9,56,17,32,28,105,0,78,170,999,10,1,-19,0,0,400
2,0,0,0,0,6,Rodney,Hudson,4335,85,0,0,15,78,0,5,719,23,719,60,31,0,0,97,1,4,4,34,0,0,60,2,23,1009,92,45,93,84,0,9,25,0,0,0,0,0,0,0,64,25,56,0,0,3,3,49,0,0,61,1,4,0,3,75,0,2,12,92,65,9,1577,40,0,1,100,11,90,88,87,2,2,2,2,34,35,19,28,36,41,10,32,43,0,7,7,94,34,37,25,4335,0,74,155,999,10,5,-19,0,0,278
45,3,3,3,3,30,Dion,Lewis,155,86,0,22,16,91,0,4,726,16,726,89,30,0,0,74,1,4,4,70,0,0,91,2,18,1009,83,29,51,35,0,8,76,0,0,0,4,4,0,0,166,45,0,0,0,1,3,30,0,0,33,1,1,22,2,75,0,5,42,73,79,9,1307,81,0,1,100,20,61,79,69,0,0,0,0,1,21,83,10,4,59,12,25,26,1,1,1,7,2,4,7,155,0,68,35,999,82,0,-19,0,0,428
45,3,3,3,3,6,Stefen,Wisniewski,105,84,0,0,36,76,0,7,727,9,727,59,31,0,1,94,1,4,4,38,0,0,63,0,16,1009,94,35,67,69,1,10,8,0,2,0,0,0,0,0,164,45,0,0,0,1,3,1,0,0,61,0,1,0,3,89,0,2,33,67,71,9,1340,40,0,1,100,33,85,63,77,3,3,3,3,37,32,20,22,16,45,10,25,7,0,6,7,100,27,35,23,105,0,75,145,999,10,0,-19,0,0,402
2,6,6,0,0,6,Jason,Kelce,1726,86,0,453,22,83,0,9,730,13,730,73,33,0,0,65,1,4,4,40,0,0,74,0,26,1015,90,57,87,98,0,8,14,0,2,0,0,0,0,0,36,24,12,0,0,2,3,37,0,0,62,2,3,453,3,87,0,6,22,93,72,9,1624,40,0,1,100,18,85,96,96,5,5,5,5,9,32,32,16,30,26,8,20,5,0,7,7,25,9,42,26,1726,0,75,135,999,10,9,-19,0,0,41
13,0,0,0,0,30,Dustin,Colquitt,0,90,0,0,82,78,0,7,762,1009,762,67,38,0,0,75,2,4,4,23,0,0,55,0,35,1009,95,29,17,16,0,8,5,0,1,0,0,0,0,0,211,45,47,2,2,0,3,60,1,0,4,1,0,0,1,90,0,3,40,72,37,15,347,40,0,1,100,87,40,74,58,0,0,0,0,5,10,63,10,5,20,11,10,5,0,20,20,4,0,6,9,0,0,75,50,999,10,0,-31,0,0,150
45,0,0,0,0,15,Ryan,Succop,105,81,0,0,76,66,0,7,787,6,787,62,34,0,0,65,2,4,4,23,0,0,64,0,47,1009,94,29,17,16,0,8,5,0,2,0,0,0,0,0,176,45,59,0,0,1,3,73,0,0,3,0,1,0,1,90,0,7,38,74,25,11,682,39,0,1,100,92,50,76,64,0,0,0,0,0,15,68,42,31,38,9,45,19,0,19,19,27,4,9,8,105,0,74,58,999,10,0,-19,0,0,41
2,5,5,5,5,6,Mike,Pouncey,1782,82,0,250,10,78,0,5,794,8,794,65,31,0,0,82,1,4,4,35,0,0,69,2,15,1009,79,40,78,82,0,8,15,0,0,0,0,0,0,0,62,45,33,0,0,1,3,53,0,0,53,2,2,250,3,0,0,1,12,80,64,9,1381,32,0,1,100,15,88,79,83,3,3,3,3,3,34,37,17,17,28,9,21,22,1,7,7,81,7,29,30,1782,0,77,138,999,10,2,-19,0,0,280
45,6,6,6,6,6,Marcus,Cannon,3241,75,0,700,21,75,0,5,796,22,796,60,32,0,0,65,1,4,4,25,0,0,55,2,7,1015,84,30,76,80,0,8,11,0,0,0,0,0,0,0,207,45,74,0,0,2,3,28,0,0,61,0,5,700,3,0,0,5,15,76,68,9,886,40,0,1,100,20,95,75,78,0,0,0,0,9,36,25,19,24,31,9,18,31,0,9,5,75,20,38,27,3241,0,78,175,999,10,9,-19,0,0,261
5,2,2,2,2,6,Tyron,Smith,9478,88,0,1400,21,83,0,4,803,11,803,73,30,0,0,94,0,0,0,56,0,0,78,2,9,1015,76,45,90,91,0,3,11,0,0,0,0,0,0,0,231,26,60,0,0,4,1,60,0,1,77,2,7,1400,0,13,0,1,35,91,74,9,1438,55,0,0,100,25,96,92,92,5,5,5,5,17,38,26,24,25,33,7,23,30,0,5,5,10,22,41,29,9478,0,77,160,999,11,9,-30,0,0,440
2,3,3,3,3,6,Nate,Solder,6200,90,0,1600,23,82,0,7,804,16,804,72,32,0,0,82,1,0,0,63,0,0,73,0,17,1009,87,35,71,76,0,8,15,10,2,0,0,0,0,0,41,45,51,0,0,2,3,34,0,0,76,0,4,1600,3,0,0,1,16,70,78,9,1848,61,0,1,100,21,90,68,73,5,5,5,5,8,35,24,19,18,26,10,23,9,0,5,5,98,24,35,22,6200,0,80,165,999,11,2,-19,0,0,145
