PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,7,7,7,7,37,Najee,Harris,1304,96,0,684,15,91,0,10,19,29,19,88,25,0,0,93,0,4,4,73,0,0,85,2,24,1015,95,44,54,50,0,7,86,0,0,0,0,0,0,0,3,12,100,0,0,2,1,65,0,0,22,0,4,684,1,75,0,1,43,83,94,2,4282,94,0,1,100,18,83,89,82,6,6,6,6,5,30,75,2,2,11,13,8,19,1,1,1,22,8,32,10,1304,0,73,72,1023,53,2,-19,0,0,374
45,5,5,5,5,31,Michael,Carter,428,87,0,80,16,86,1,5,20,18,20,88,24,0,0,84,0,4,4,71,0,0,89,2,2,1015,88,27,51,33,0,8,79,0,0,0,0,0,0,0,135,45,0,0,0,2,3,5,0,0,32,1,4,80,2,0,0,4,39,75,82,2,4033,89,0,1,100,20,66,82,73,0,0,0,0,3,23,85,38,39,47,8,48,36,0,1,1,19,3,12,8,428,0,68,41,1023,80,2,-19,0,0,386
45,7,7,5,5,30,Trey,Sermon,418,82,0,0,16,93,0,7,21,33,21,86,24,0,0,78,0,4,4,67,0,0,86,2,24,1009,79,34,54,51,0,8,78,0,0,0,0,0,0,0,156,45,100,0,0,2,1,65,0,0,38,1,4,0,1,75,0,3,37,67,89,2,3952,90,0,1,100,23,78,78,61,0,0,0,0,2,29,77,28,48,32,9,14,14,0,1,1,35,4,7,11,418,0,72,55,1023,38,1,-19,0,0,457
45,0,0,0,0,20,Rhamondre,Stevenson,422,85,0,72,18,88,0,10,22,22,22,89,25,0,0,86,0,0,0,73,0,0,83,2,15,1015,89,41,61,55,0,8,86,0,0,0,0,0,0,0,157,45,0,0,0,2,3,51,0,0,38,1,4,72,0,82,0,4,32,80,79,2,4152,91,0,1,100,20,79,87,79,0,0,0,0,5,28,60,0,0,20,10,0,0,0,1,1,0,10,26,10,422,0,72,70,1023,45,2,-19,0,0,32
45,7,7,7,7,25,Jermar,Jefferson,87,83,0,0,17,90,0,7,23,33,23,86,23,0,0,84,0,3,3,69,0,0,82,2,29,1015,87,28,50,27,0,7,73,0,0,0,0,0,0,0,161,45,67,0,0,1,3,15,0,0,28,1,1,0,0,79,0,7,35,65,80,2,4050,84,0,1,100,20,60,76,70,5,5,5,5,4,20,76,25,37,41,9,25,29,1,1,1,36,2,5,5,87,1,70,52,1023,65,2,-19,0,0,140
45,6,6,6,6,15,Larry,Rountree III,94,82,0,0,12,83,3,4,24,33,24,85,25,0,1,91,0,4,4,64,0,0,85,2,14,1009,91,34,51,37,0,7,73,0,0,0,0,0,0,0,122,45,100,0,0,1,3,1,0,0,34,1,1,0,0,83,0,6,26,65,77,2,2996,90,0,1,100,15,72,76,70,2,2,2,2,2,26,86,10,25,22,8,0,19,2,1,1,10,2,13,9,94,0,71,50,1023,65,2,-19,0,0,55
45,5,5,5,5,33,Kenneth,Gainwell,381,84,0,32,45,87,0,5,25,13,25,90,24,0,0,85,0,0,0,68,0,0,86,2,6,1015,90,30,57,32,0,8,80,0,0,0,0,0,2,2,114,23,0,0,3,2,3,9,1,0,14,1,4,32,0,67,0,5,47,76,84,2,3720,91,0,1,100,47,70,83,75,3,3,3,3,0,24,89,32,30,12,7,37,7,0,1,1,13,4,8,5,381,0,69,40,1023,64,2,-19,0,0,411
45,4,4,4,0,16,Khalil,Herbert,361,83,0,12,12,88,2,4,26,1,26,89,25,0,0,77,0,4,4,66,0,0,87,2,33,1015,87,31,57,35,0,7,83,0,0,0,2,2,0,0,241,45,0,0,0,2,3,49,0,0,24,1,4,12,0,80,0,6,37,77,81,2,51,95,0,1,100,18,73,85,74,3,3,0,0,1,26,84,30,44,28,7,3,29,0,1,1,6,4,8,10,361,0,69,52,1023,85,2,-19,0,0,44
45,4,4,4,4,20,Chuba,Hubbard,419,88,0,68,17,91,1,4,28,21,28,90,24,0,0,83,0,0,0,67,0,0,88,2,21,1015,90,32,54,42,0,7,77,0,0,0,0,0,0,0,158,23,0,0,0,2,3,1,0,0,30,1,4,68,0,68,0,4,31,75,86,2,4120,87,0,1,100,22,70,81,73,5,5,5,5,2,25,64,14,30,22,9,15,33,0,1,1,34,2,11,12,419,1,73,50,1023,76,2,-19,0,0,73
45,0,0,0,0,30,Robbie,Gould,0,75,0,0,88,49,0,6,29,1009,29,56,41,0,0,65,2,4,4,15,0,0,51,0,63,1009,90,23,16,20,0,8,17,0,2,0,0,0,0,0,164,45,87,2,2,0,3,0,0,0,9,0,0,0,1,0,0,15,29,81,27,18,3378,40,0,1,100,93,25,83,72,0,0,0,0,3,2,72,10,5,20,9,10,5,0,19,19,5,1,10,7,0,0,72,30,999,10,6,-31,0,0,150
45,5,5,5,5,15,Jaret,Patterson,176,84,0,0,12,90,0,7,30,33,30,86,24,0,0,84,0,4,4,66,0,0,83,2,63,1009,90,37,45,35,0,7,75,0,0,0,0,0,0,0,24,45,0,0,0,1,3,13,0,0,32,2,2,0,3,85,0,15,24,66,74,2,4161,79,0,1,100,19,61,74,66,0,0,0,0,2,20,92,37,24,53,12,17,43,0,1,1,24,1,5,8,176,0,67,35,1023,55,2,-19,0,0,248
45,7,7,6,6,14,Trey,Ragas,0,82,0,0,15,86,0,5,33,33,33,85,27,0,0,85,1,4,4,60,0,0,79,2,63,1009,86,38,43,49,0,8,80,0,0,0,0,0,0,0,228,45,100,0,0,0,1,65,0,0,32,2,0,0,1,75,0,15,29,59,81,2,4918,86,0,1,100,17,70,72,49,0,0,0,0,29,36,27,54,49,56,29,24,13,0,1,1,52,31,7,45,0,0,70,54,1023,45,1,-19,0,0,368
45,5,5,5,5,36,Deon,Jackson,94,81,0,0,13,93,1,4,34,10,34,91,24,0,1,82,0,0,0,70,0,0,79,2,63,1009,92,25,53,34,0,7,78,0,0,0,4,4,4,4,52,45,100,0,0,1,3,51,0,0,35,1,1,0,0,82,0,15,43,64,86,2,4126,82,0,1,100,17,66,79,68,5,5,5,5,1,23,84,0,0,20,10,0,0,1,1,1,0,0,7,11,94,0,72,58,1023,69,2,-19,0,0,240
45,7,7,7,7,20,Kylin,Hill,0,83,0,0,19,90,3,1,35,33,35,87,25,0,0,83,0,6,6,64,0,0,81,2,28,1015,83,29,45,31,0,7,75,0,1,0,0,0,0,0,121,45,37,0,0,0,3,30,0,0,32,1,0,0,0,20,0,7,33,66,88,2,4077,91,0,1,100,11,71,77,67,2,2,2,2,2,26,64,10,24,22,9,25,39,0,1,1,22,0,10,9,0,0,70,55,1023,40,2,-19,0,0,188
45,5,5,6,6,17,Kene,Nwangwu,423,82,0,76,15,95,0,4,36,33,36,94,25,0,0,80,0,4,4,61,0,0,88,2,14,1015,88,29,45,33,0,7,74,0,0,0,0,0,0,0,90,11,100,0,0,2,3,65,0,0,26,1,4,76,1,75,0,4,31,69,86,2,4330,84,0,1,100,17,68,78,65,0,0,0,0,0,24,70,56,38,15,13,8,41,0,1,1,2,5,5,7,423,0,73,50,1023,90,2,-19,0,0,465
45,5,5,6,6,15,Chris,Evans,365,84,0,16,16,92,0,2,40,2,40,88,26,0,0,85,0,4,4,68,0,0,88,2,18,1015,90,33,47,31,0,7,72,0,0,0,0,0,0,0,117,45,100,0,0,2,1,65,0,0,25,1,4,16,1,75,0,6,29,68,90,2,272,82,0,1,100,20,67,75,64,0,0,0,0,4,24,91,44,42,37,8,11,7,0,1,1,45,5,8,7,365,0,71,55,1023,60,2,-19,0,0,317
45,6,6,5,5,15,Spencer,Brown,0,85,0,0,16,90,0,0,41,1009,41,85,25,0,0,86,0,4,4,64,0,0,78,2,63,1009,88,43,50,38,0,8,75,0,0,0,0,0,0,0,224,45,100,0,0,0,3,65,0,0,41,2,0,0,1,75,0,15,27,61,84,2,871,89,0,1,100,20,72,74,61,0,0,0,0,29,43,28,58,28,12,19,35,51,0,1,1,46,39,6,44,0,0,72,60,1023,45,2,-19,0,0,60
45,5,5,7,7,17,Eli,Mitchell,366,90,0,16,19,91,0,7,42,15,42,90,25,0,0,81,0,4,4,69,0,0,86,2,10,1015,84,27,52,36,0,7,84,0,0,0,0,0,0,0,228,23,100,0,0,2,3,65,0,0,25,1,4,16,1,75,0,6,27,80,88,2,3968,95,0,1,100,20,71,88,78,0,0,0,0,3,26,81,51,47,13,8,24,3,0,1,1,9,5,12,5,366,0,70,40,1023,76,2,-19,0,0,453
45,0,0,0,0,15,Jake,Funk,0,80,0,0,15,91,0,9,43,1009,43,89,25,0,0,82,0,0,0,62,0,0,84,0,5,1015,83,42,50,34,0,7,73,0,2,0,0,0,0,0,111,45,0,0,0,0,3,51,0,0,34,1,0,0,0,82,0,7,28,65,85,2,4193,86,0,1,100,20,69,53,61,0,0,0,0,5,24,69,0,0,20,13,0,0,0,2,1,0,4,10,7,0,0,70,45,1023,60,1,-19,0,0,164
45,7,7,6,6,23,Gary,Brightwell,365,83,0,16,14,88,0,10,44,16,44,86,24,0,0,85,0,4,4,59,0,0,82,2,12,1015,90,37,47,38,0,8,76,0,0,0,0,0,0,0,8,45,100,0,0,2,1,65,0,0,23,1,4,16,1,75,0,6,36,65,83,2,3998,84,0,1,100,19,73,74,66,0,0,0,0,2,26,78,27,50,28,9,10,62,0,1,1,8,4,12,10,365,0,73,58,1023,75,2,-19,0,0,407
45,5,5,6,6,31,Josh,Johnson,0,83,0,0,28,87,0,10,46,33,46,87,26,0,0,86,0,4,4,73,0,0,82,2,63,1009,83,25,28,33,0,8,68,0,0,0,0,0,0,0,229,45,100,0,0,0,3,65,0,0,34,2,0,0,1,75,0,15,34,66,83,2,875,72,0,1,100,25,70,64,40,0,0,0,0,4,43,40,3,42,46,59,6,62,0,1,1,2,11,29,39,0,0,69,49,1023,54,1,-19,0,0,480
45,7,7,5,5,15,Caleb,Huntley,157,79,0,0,18,86,0,1,47,33,47,83,25,0,0,78,0,4,4,59,0,0,83,2,63,1009,85,41,51,35,0,8,76,0,2,0,0,0,0,0,16,45,100,0,0,1,3,65,0,0,42,1,2,0,1,75,0,15,26,64,85,2,4854,86,0,1,100,21,66,74,68,0,0,0,0,0,23,65,37,56,51,9,21,25,0,1,1,64,6,29,11,157,0,70,69,1023,40,2,-19,0,0,335
45,5,5,6,6,15,Gerrid,Doaks,75,80,0,0,11,91,0,7,54,33,54,86,25,0,0,79,0,4,4,63,0,0,79,2,16,1015,84,32,51,41,0,7,75,0,2,0,0,0,0,0,36,45,100,0,0,1,3,65,0,0,28,0,1,0,1,75,0,7,24,61,87,2,3705,83,0,1,100,14,74,73,62,0,0,0,0,0,27,74,33,38,23,11,5,27,0,1,1,8,4,26,10,75,0,71,68,1023,25,1,-19,0,0,127
45,5,5,5,5,23,Nate,Mccrary,185,83,0,0,11,93,0,4,55,33,55,89,24,0,0,71,0,4,4,65,0,0,89,2,63,1009,90,35,53,46,0,8,70,0,0,0,0,0,0,0,274,45,100,0,0,2,3,65,0,0,48,2,2,0,1,75,0,15,28,62,82,2,4935,82,0,1,100,15,73,72,51,0,0,0,0,19,17,28,26,49,52,21,1,26,0,1,1,36,28,44,24,185,0,72,53,1023,53,1,-19,0,0,73
45,7,7,7,7,6,Al,Woods,0,78,0,0,22,70,0,4,58,18,58,67,36,0,0,85,2,4,4,37,0,0,64,2,25,1009,89,86,45,45,0,8,10,0,0,0,0,0,0,0,106,40,43,0,0,1,3,9,0,0,96,1,1,15,3,84,0,4,20,77,88,13,1074,25,0,1,100,19,93,83,78,3,3,3,3,10,36,38,23,58,28,13,22,23,0,12,10,47,16,41,28,109,0,76,170,999,10,0,-19,0,0,416
45,3,3,5,5,26,Leonard,Johnson,269,80,0,0,21,85,0,7,59,33,59,80,26,0,0,69,0,4,4,63,0,0,93,2,63,1009,59,65,11,32,0,8,15,0,0,0,0,0,0,0,52,45,100,0,0,3,3,65,0,0,35,2,3,0,1,75,0,15,12,98,72,1,4341,70,0,1,100,18,47,60,50,0,0,0,0,4,8,30,39,37,9,49,27,35,0,16,16,5,2,6,11,269,0,72,34,1023,46,0,-19,0,0,60
45,5,5,6,6,10,Ben,Mason,0,80,0,0,15,80,0,4,61,1009,61,81,24,0,0,79,0,4,4,67,0,0,83,0,40,1015,82,68,59,59,0,8,51,0,2,0,0,0,0,0,117,45,100,0,0,0,1,65,0,0,38,1,0,0,1,75,0,5,28,67,87,2,4389,72,0,1,100,22,81,57,53,0,0,0,0,5,30,56,57,12,29,9,6,46,0,2,2,15,5,38,25,0,0,75,96,1023,30,1,-19,0,0,353
45,6,6,7,7,6,John,Raine,75,81,0,0,14,72,0,0,62,33,62,71,25,0,0,72,0,4,4,74,0,0,73,2,63,1009,90,35,61,57,0,8,59,0,4,0,0,0,0,0,151,45,100,0,0,1,3,65,0,0,41,1,1,0,1,75,0,15,24,56,77,2,4857,73,0,1,100,15,69,60,61,0,0,0,0,0,24,67,28,42,45,13,20,37,0,2,2,47,3,27,12,75,0,73,70,1023,30,2,-19,0,0,281
35,3,3,7,7,15,Ja'Marr,Chase,3081,94,0,1976,17,93,0,7,63,2,63,94,23,0,0,88,0,4,4,94,0,0,89,2,5,1015,92,34,37,56,0,8,85,0,0,0,0,0,0,0,106,45,100,0,0,2,1,65,0,0,1,2,4,1976,1,75,0,1,33,94,98,2,299,71,0,1,100,24,73,90,98,0,0,0,0,2,26,78,1,42,48,8,10,22,0,3,3,66,5,6,6,3081,0,72,41,1023,60,2,-19,0,0,411
35,2,2,2,2,19,DeVonta,Smith,2014,92,0,1200,15,94,3,4,64,13,64,91,25,0,0,87,0,0,0,94,0,0,91,2,10,1015,89,36,31,45,0,7,73,0,0,0,0,0,0,0,3,45,30,0,0,2,3,60,0,0,6,2,4,1200,0,0,0,1,31,87,89,2,3727,72,0,1,100,18,49,85,90,0,0,0,0,3,14,80,10,16,15,11,0,21,0,3,3,10,1,6,0,2014,0,72,10,1023,82,2,-19,0,0,352
36,7,7,7,7,23,Jaylen,Waddle,2708,89,0,1704,16,97,0,10,65,12,65,98,25,0,0,85,0,3,3,86,0,0,97,2,6,1015,88,29,32,46,0,8,80,0,0,0,0,0,0,0,3,12,94,0,0,2,3,36,0,0,17,2,4,1704,0,80,0,1,34,88,90,2,3706,75,0,1,100,19,57,84,87,0,0,0,0,3,18,87,10,15,3,11,10,17,2,3,3,23,3,0,3,2708,0,70,22,1023,84,2,-19,0,0,453
45,1,1,1,1,10,Elijah,Moore,699,87,0,0,13,91,2,7,66,5,66,92,23,0,1,86,0,0,0,87,0,0,92,2,2,18,86,24,27,44,0,7,75,0,0,0,0,0,4,4,159,45,73,0,0,2,3,0,0,0,8,2,4,0,3,95,0,2,36,79,84,2,4037,76,0,1,100,16,59,77,78,5,5,5,5,1,20,78,10,5,20,10,10,5,1,3,3,4,4,4,5,699,0,70,18,1023,77,0,-19,0,0,345
45,7,7,7,7,45,Kadarius,Toney,770,85,0,0,22,95,0,10,67,9,67,93,24,0,0,79,0,4,4,84,0,0,93,2,20,16,77,27,28,44,0,8,78,0,1,0,4,4,4,4,62,12,0,0,0,2,3,53,0,0,19,2,4,0,3,70,0,1,54,81,88,2,4001,74,0,1,100,25,61,76,76,5,5,5,5,2,18,93,20,13,37,11,1,25,0,3,3,13,3,10,6,770,1,72,33,1023,82,1,-19,0,0,430
45,4,4,4,4,15,Terrace,Marshall Jr.,572,84,0,152,15,89,1,7,68,21,68,91,23,0,0,82,0,1,1,84,0,0,84,2,27,1015,87,27,32,58,0,8,78,8,0,0,0,0,0,0,106,45,0,0,0,2,3,6,0,0,88,2,4,152,0,91,0,2,26,73,91,2,4124,74,0,1,100,19,67,74,76,5,5,5,5,1,24,84,9,30,16,11,8,22,1,3,3,1,5,8,7,572,0,74,40,1023,45,2,-19,0,0,400
45,4,4,4,4,36,Rondale,Moore,692,84,0,240,20,92,0,3,69,7,69,94,23,0,0,78,0,6,6,86,0,0,92,2,17,1015,84,25,32,49,0,8,79,0,0,0,0,0,0,0,169,45,95,0,0,2,3,12,0,0,4,2,4,240,0,80,0,2,41,80,87,2,1776,74,0,1,100,23,66,77,77,0,0,0,0,5,23,92,24,12,49,7,13,10,0,3,3,39,5,2,4,692,0,67,20,1023,77,2,-19,0,0,275
36,7,7,7,7,10,Rashod,Bateman,1259,87,0,652,20,92,0,4,70,25,70,92,24,0,0,90,0,0,0,84,0,0,87,2,27,1015,84,29,36,47,0,7,77,0,0,0,0,0,0,0,120,12,25,0,0,2,1,13,0,0,7,2,4,652,0,83,0,1,28,79,89,2,4219,74,0,1,100,22,60,77,82,0,0,0,0,2,20,93,10,18,15,9,0,23,0,3,3,10,3,7,8,1259,0,73,37,1023,50,2,-19,0,0,424
45,4,4,4,4,31,Amari,Rodgers,0,84,0,0,20,87,0,7,71,1009,71,89,24,0,0,91,0,0,0,83,0,0,84,2,21,1009,88,33,37,50,0,8,76,0,0,0,5,5,5,5,38,45,20,0,0,0,3,60,1,0,3,2,0,0,0,0,0,3,52,69,82,2,4079,70,0,1,100,23,65,69,71,0,0,0,0,2,22,91,10,21,15,11,0,26,0,3,3,10,0,7,10,0,0,69,52,1023,69,1,-19,0,0,388
45,7,7,7,7,25,Nico,Collins,487,84,0,88,15,91,0,7,72,32,72,90,24,0,0,83,0,0,0,86,0,0,89,2,25,1015,90,26,35,49,0,7,74,0,0,0,0,0,0,0,117,45,100,2,2,2,3,47,0,0,12,2,4,88,0,50,0,3,39,72,91,2,4317,75,0,1,100,22,67,72,68,0,0,0,0,3,24,84,19,7,9,13,19,6,3,3,3,32,3,10,8,487,0,76,55,1023,40,2,-19,0,0,461
37,0,0,0,0,15,Amon-Ra,St. Brown,426,92,0,80,14,90,0,7,73,19,73,89,24,0,0,85,0,0,0,97,0,0,90,2,7,1015,90,34,30,47,0,8,75,0,0,0,0,0,0,0,231,2,2,2,1,2,3,45,0,0,14,2,4,80,0,95,0,4,32,87,91,2,4057,73,0,1,100,20,67,87,92,0,2,0,0,3,24,70,8,18,16,11,0,17,0,3,3,47,0,7,8,426,0,72,42,1023,74,2,-19,0,0,221
45,5,5,4,4,37,Cornell,Powell,0,80,0,0,15,90,0,5,74,1009,74,88,26,0,0,84,0,4,4,81,0,0,83,2,37,1009,90,30,41,53,0,7,70,0,0,0,0,0,0,0,38,45,100,0,0,0,3,65,0,0,14,2,0,0,1,75,0,5,53,67,87,2,3829,74,0,1,100,19,61,68,69,0,0,0,0,1,21,80,50,31,19,12,27,30,0,3,3,77,4,9,11,0,0,72,45,1023,74,2,-19,0,0,285
45,2,2,3,3,10,Tylan,Wallace,416,83,0,68,22,92,0,7,75,25,75,89,24,0,0,80,0,4,4,81,0,0,90,2,26,1015,85,40,36,51,0,8,75,0,0,0,0,0,0,0,158,45,100,0,0,2,3,65,0,0,16,2,4,68,1,75,0,4,27,69,88,2,4223,71,0,1,100,20,64,70,70,0,0,0,0,2,22,87,32,39,10,8,13,26,0,3,3,29,3,11,5,416,0,71,38,1023,68,2,-19,0,0,458
45,6,6,5,5,15,Josh,Palmer,503,86,0,100,13,90,0,4,76,8,76,88,24,0,0,89,0,4,4,88,0,0,84,2,13,1015,92,26,28,41,0,7,77,0,0,0,0,0,0,0,211,45,100,0,0,2,3,65,0,0,5,2,4,100,1,75,0,3,28,78,88,2,3022,75,0,1,100,18,65,77,82,0,0,0,0,4,22,73,47,27,12,10,17,19,0,3,3,59,2,9,12,503,0,73,50,1023,55,2,-19,0,0,244
