PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
4,6,6,6,6,11,Derrick,Alexander,200,65,0,100,11,69,0,5,19,1014,19,62,25,0,0,88,1,0,0,30,0,0,60,2,11,30,82,72,33,37,0,3,38,0,0,0,0,0,0,0,64,12,0,0,0,1,0,60,0,0,94,2,1,100,0,50,0,1,15,55,57,5,0,33,0,0,50,12,90,74,68,3,3,3,3,4,35,56,25,25,30,8,15,30,0,11,10,25,5,35,28,200,0,76,117,1023,0,0,-30,0,0,287
45,6,6,6,6,16,Derrick,Alexander,2332,90,0,270,14,95,0,5,20,9,20,91,27,0,0,84,1,0,0,89,0,0,92,1,29,1009,79,19,29,30,0,1,58,0,0,0,0,0,0,0,117,36,29,0,0,3,0,60,0,0,82,2,4,270,3,50,0,1,17,67,95,6,0,69,0,0,100,15,59,93,98,3,3,3,3,1,20,78,5,15,15,12,0,20,0,3,3,20,5,7,11,1590,0,74,45,1023,55,1,-30,0,0,226
45,5,5,5,5,12,Elijah,Alexander,142,89,0,60,11,75,0,7,21,23,21,74,28,0,0,90,1,0,0,35,0,0,73,1,33,3,85,79,29,30,0,3,32,0,2,0,0,0,0,0,96,45,56,0,0,1,0,60,0,0,58,2,1,60,3,25,0,10,18,54,70,8,0,33,0,0,87,16,75,78,84,2,2,2,2,5,28,75,15,25,20,13,10,30,0,13,15,20,9,16,14,388,0,74,73,1023,0,3,-30,0,0,310
45,7,7,7,7,26,Stephen,Alexander,3524,72,0,728,26,84,0,5,22,26,22,79,23,0,1,85,0,1,0,84,0,0,83,0,12,1015,83,25,59,60,0,8,64,0,0,0,9,0,9,0,157,12,73,0,0,3,3,15,0,0,80,1,4,728,3,38,0,1,21,67,80,2,0,66,0,1,81,26,74,90,72,0,0,0,0,5,27,62,20,23,22,8,3,22,0,4,4,68,7,44,25,3524,0,76,90,1023,0,1,-19,0,0,150
45,5,5,5,5,13,Tuineau,Alipate,0,77,0,0,11,73,0,7,23,1009,23,68,31,0,0,90,1,0,0,29,0,0,68,1,33,30,85,76,28,32,0,3,26,0,2,0,2,2,2,2,251,45,0,0,0,0,0,60,0,0,53,2,0,0,0,25,0,15,17,44,64,6,0,24,0,0,93,14,75,70,73,2,2,2,2,5,28,50,15,25,20,9,5,30,0,14,14,25,0,25,23,0,0,73,85,1023,0,2,-30,0,0,297
5,6,6,6,6,16,Eric,Allen,1804,89,0,246,15,84,0,5,24,23,24,82,33,0,0,83,2,0,0,72,0,0,83,1,33,1009,69,60,22,26,0,7,39,0,0,0,0,0,0,0,9,29,55,0,0,3,0,60,0,0,21,1,4,246,3,70,0,2,18,59,81,12,0,46,0,0,83,16,58,85,96,3,3,3,3,4,19,81,5,15,15,11,0,20,0,16,16,20,5,9,4,1230,0,70,24,1023,35,1,-30,0,0,230
45,6,6,6,6,11,James,Allen,200,83,0,0,10,90,0,5,25,1,25,87,24,0,0,92,0,0,0,67,0,0,88,2,63,1009,88,31,35,36,0,8,83,0,0,0,0,0,0,0,157,45,0,0,0,3,0,60,0,0,20,2,4,0,0,0,0,15,12,57,61,2,0,80,0,0,81,11,72,79,59,3,3,3,3,3,26,87,5,20,15,9,0,30,0,1,1,25,4,13,12,200,0,70,52,1023,20,4,-30,0,0,22
13,5,5,5,5,21,Larry,Allen,4235,87,0,1162,19,70,0,7,26,11,26,58,27,0,0,92,1,0,0,20,0,0,49,1,33,1015,87,36,94,99,0,3,31,0,2,0,0,0,0,0,265,26,69,0,0,6,0,60,0,0,73,0,7,1162,3,0,0,2,23,92,33,6,0,31,0,0,85,21,99,99,90,2,2,2,2,25,40,17,31,25,45,8,27,30,0,6,8,25,29,45,28,4235,0,75,165,1023,0,5,-30,0,0,5
45,7,3,7,3,12,Taje,Allen,472,85,0,78,37,79,0,5,27,24,27,78,26,0,0,77,0,0,0,62,0,0,76,3,17,1015,96,71,13,20,0,7,24,0,0,0,2,0,2,0,214,45,29,2,2,1,0,29,0,0,20,1,3,78,3,80,0,4,24,75,73,3,0,59,0,1,90,35,78,82,84,0,0,0,0,5,29,79,33,3,42,12,3,39,1,18,17,19,1,9,2,472,0,71,24,1023,7,2,-19,0,0,204
21,6,6,6,6,15,Terry,Allen,606,90,0,140,14,88,0,5,28,27,28,84,32,0,0,85,2,0,0,79,0,0,84,2,33,1009,76,33,32,36,0,8,82,0,0,0,0,0,0,0,38,13,88,0,0,1,0,60,0,1,20,2,1,140,3,60,0,9,16,91,67,9,0,82,0,0,100,15,65,82,82,3,3,3,3,1,22,64,5,20,15,11,0,30,0,1,1,25,4,8,10,606,0,70,44,1023,20,0,-30,0,0,86
45,6,7,6,7,25,Brian,Allford,121,80,0,15,18,86,0,5,29,12,29,89,22,1,0,95,0,0,0,61,0,0,86,3,4,1015,70,29,23,39,0,0,69,0,0,0,7,0,7,0,169,45,0,1,1,1,0,69,0,0,84,2,1,15,2,53,0,3,16,33,94,2,0,64,0,1,48,24,53,69,61,0,2,0,2,0,16,87,6,19,32,11,18,16,0,3,3,73,4,8,9,121,0,73,30,1023,44,1,-19,0,0,204
45,0,1,0,1,24,John,Allred,1859,87,0,57,10,77,0,0,30,1,30,62,23,0,1,84,0,0,0,79,0,0,78,1,2,1015,66,24,58,59,0,9,53,0,2,0,0,7,0,7,231,12,0,2,0,3,3,38,0,0,84,2,5,57,3,82,0,1,22,47,73,3,0,62,10,1,27,21,78,76,55,2,1,2,1,3,29,57,25,26,25,10,28,29,2,4,4,8,7,28,20,381,0,76,86,1023,8,2,-19,0,0,58
45,6,6,6,6,31,Mike,Alstott,2959,95,0,670,13,85,0,7,31,6,31,80,26,0,0,99,1,0,0,75,0,0,83,0,9,1015,97,37,50,58,1,10,90,0,2,0,0,8,0,8,169,21,0,0,0,2,0,8,0,0,40,0,5,670,3,98,0,2,12,69,55,4,0,75,0,1,95,27,84,99,85,2,1,2,1,3,32,44,10,11,19,10,9,26,0,2,2,22,9,30,20,2959,0,73,88,1023,0,3,-19,0,0,150
6,6,6,6,6,16,Ashley,Ambrose,500,99,0,100,11,93,0,5,32,14,32,91,28,0,0,81,1,0,0,65,0,0,91,2,33,1009,76,67,22,23,0,7,32,0,0,0,0,0,0,0,107,38,67,0,0,1,0,60,0,1,33,0,1,100,3,60,0,2,16,80,85,8,0,26,0,0,94,12,56,91,98,3,3,3,3,5,18,96,5,15,15,13,0,20,0,16,16,20,2,10,4,500,0,71,27,1023,20,3,-30,0,0,52
45,4,7,4,7,19,Vince,Amey,0,75,0,54,27,77,0,4,33,1009,33,63,24,0,0,71,0,0,0,20,0,0,74,0,8,22,82,71,23,22,0,3,12,0,2,0,7,0,7,0,9,45,42,2,0,0,0,50,0,0,93,2,0,54,3,95,0,2,26,59,55,2,0,21,0,1,53,19,83,78,72,1,0,1,0,49,32,25,34,19,32,7,22,29,1,11,11,73,40,37,23,438,0,74,140,1023,0,0,-19,0,0,150
13,5,5,5,5,17,Kimble,Anders,693,85,0,252,13,85,0,5,34,9,34,82,32,0,0,87,1,0,0,78,0,0,83,2,33,1009,82,34,49,60,0,8,74,0,0,0,2,2,2,2,80,6,74,0,0,2,0,60,0,0,38,1,2,252,3,50,0,15,18,54,63,9,0,78,0,0,84,15,72,99,99,2,2,2,2,1,26,78,10,25,20,8,5,30,0,2,2,25,3,28,14,945,0,71,68,1023,30,8,-30,0,0,103
45,5,3,5,3,26,Jason,Andersen,0,87,0,0,29,75,0,7,35,1009,35,41,24,0,0,95,0,0,0,19,0,1,56,0,33,1009,71,13,52,83,0,3,36,0,2,0,2,0,2,0,26,45,0,0,0,0,2,0,0,0,67,0,0,0,1,3,0,8,19,22,23,2,0,26,0,1,58,39,76,62,65,2,4,2,4,16,28,25,20,10,30,10,22,0,0,6,7,82,18,45,23,158,0,78,155,1023,9,1,-19,0,0,150
14,0,0,0,0,24,Morten,Andersen,1023,76,0,75,97,50,0,7,36,14,36,47,38,0,0,60,2,0,0,21,0,0,46,0,33,1009,61,21,18,20,0,0,11,0,2,0,0,0,0,0,118,1,67,0,0,3,0,60,1,0,5,1,5,75,3,0,0,4,26,69,45,18,0,23,0,0,85,87,48,99,99,2,2,2,2,0,14,75,5,15,15,8,5,15,0,19,19,15,3,12,11,558,0,74,57,1023,0,4,-30,0,0,8
45,6,5,6,5,28,Antonio,Anderson,0,75,0,56,14,75,0,7,37,1009,37,65,24,0,0,96,0,0,0,24,0,0,51,3,10,10,76,71,27,29,1,12,38,0,0,0,0,0,0,0,205,45,0,0,0,0,4,25,0,0,94,2,0,56,2,80,0,6,17,46,46,3,0,14,0,1,79,24,91,66,35,0,0,0,0,7,36,39,24,45,22,11,23,21,0,12,12,109,28,30,23,324,0,78,151,1023,9,0,-19,0,0,204
45,6,6,6,6,14,Darren,Anderson,0,93,0,0,11,89,0,5,38,1009,38,88,30,0,0,78,1,0,0,56,0,0,86,2,33,13,73,57,19,22,0,7,26,0,0,0,0,0,0,0,218,45,0,0,0,0,0,60,0,0,26,2,0,0,2,25,0,4,15,39,86,8,0,26,0,0,72,12,53,73,68,3,3,3,3,2,16,78,5,15,15,10,0,20,0,16,16,20,0,3,2,50,0,70,27,1023,20,0,-30,0,0,229
14,0,0,0,0,14,Gary,Anderson,737,76,0,54,99,50,0,7,39,31,39,46,40,0,0,60,2,0,0,14,0,0,45,0,33,1009,61,21,18,20,0,0,12,0,2,0,0,0,0,0,205,1,55,0,0,4,0,60,0,0,1,1,5,54,3,0,0,7,18,65,45,18,0,17,0,0,100,81,45,94,99,2,2,2,2,5,12,82,5,15,15,10,5,15,0,19,19,15,2,0,1,402,0,71,29,1023,0,1,-30,0,0,83
45,6,6,6,6,16,Jamal,Anderson,1106,88,0,195,15,92,0,5,40,14,40,88,26,0,0,95,1,0,0,75,0,0,87,2,33,1015,93,33,35,36,0,8,87,0,0,0,0,0,0,0,233,45,68,0,0,2,0,60,0,0,32,2,3,195,3,50,0,7,17,76,65,6,0,87,0,0,87,16,76,86,73,3,3,3,3,3,28,78,5,20,15,11,0,30,0,1,1,25,8,22,10,1005,0,71,77,1023,35,5,-30,0,0,364
45,5,5,5,5,16,Richie,Anderson,581,86,0,81,12,80,0,5,41,18,41,76,27,0,0,86,1,0,0,63,0,0,74,2,33,1015,81,33,58,60,0,8,76,0,0,0,2,2,2,2,164,45,0,0,0,1,0,60,0,0,20,2,4,81,3,50,0,6,18,56,58,8,0,72,0,0,100,15,71,84,69,2,2,2,2,1,26,72,10,25,20,10,5,30,0,2,2,25,10,33,13,396,0,74,70,1023,35,6,-30,0,0,11
24,2,2,2,2,25,Willie,Anderson,2904,79,0,655,31,73,0,7,42,2,42,55,24,0,0,99,1,0,0,28,0,0,54,3,16,1015,99,10,95,92,0,2,13,0,0,0,0,0,0,0,14,12,61,0,0,2,0,15,0,0,71,1,5,655,3,66,0,1,23,72,22,4,0,20,0,1,100,36,95,88,74,0,0,0,0,26,38,12,30,17,42,13,29,20,0,9,9,49,29,45,30,2904,0,77,180,1023,0,3,-19,0,0,204
45,3,4,3,4,16,Joe,Andruzzi,317,61,0,54,21,64,0,7,43,22,43,56,24,0,0,73,0,0,0,26,0,0,51,0,8,1009,66,29,80,85,0,12,30,0,0,0,6,2,6,2,179,45,0,0,0,1,4,26,0,0,63,0,3,54,2,68,0,3,19,38,21,3,0,24,0,1,97,14,86,75,64,2,2,2,2,7,33,29,20,3,24,8,21,22,0,8,8,59,7,43,24,317,0,75,130,1023,7,2,-19,0,0,150
45,7,6,7,6,20,Reidel,Anthony,0,82,0,0,30,91,3,5,44,1009,44,88,24,0,0,71,0,0,0,79,0,0,89,3,28,1009,70,13,17,36,0,7,62,0,0,0,0,8,0,8,62,45,10,1,1,0,2,5,0,0,85,2,0,0,3,85,0,4,18,54,91,3,0,65,6,1,100,7,65,79,64,0,0,0,0,1,22,87,16,11,48,12,7,39,2,3,3,30,1,11,5,950,1,71,20,1023,58,2,-19,0,0,204
45,0,0,0,0,22,Leo,Araguz,0,82,0,0,87,50,0,7,45,1009,45,48,29,0,0,65,1,0,0,18,0,0,48,1,33,1009,75,18,17,19,0,1,19,0,2,0,0,0,0,0,181,45,69,0,0,0,0,60,0,0,2,0,0,0,3,88,0,15,21,45,22,5,0,25,0,0,83,89,52,83,76,2,2,2,2,4,16,77,10,15,15,13,5,20,0,20,20,15,3,12,5,207,0,71,30,1023,0,3,-30,0,0,215
45,6,6,6,6,11,Lester,Archambeau,642,65,0,54,11,70,0,5,46,4,46,62,31,0,0,87,2,0,0,30,0,0,57,0,33,1009,81,83,32,36,0,3,37,0,0,0,0,0,0,0,200,45,54,0,0,1,0,60,0,0,92,1,4,54,3,25,0,7,15,57,57,10,0,32,0,0,85,12,82,80,82,3,3,3,3,6,31,56,25,25,30,9,15,30,0,10,10,25,6,38,28,438,0,77,115,1023,0,4,-30,0,0,122
45,6,6,6,6,15,Mike,Archie,0,81,0,0,14,98,0,5,47,1009,47,94,30,0,0,85,1,0,0,72,0,0,95,1,18,13,76,30,36,38,0,8,69,0,0,0,0,0,0,0,164,45,0,0,0,0,0,60,0,0,22,1,0,0,3,0,0,7,16,56,61,4,0,75,0,0,94,15,45,79,62,3,3,3,3,1,12,73,5,20,15,11,0,30,0,1,1,25,0,12,10,476,0,68,45,1023,90,3,-30,0,0,86
45,4,7,4,7,16,JoJuan,Armour,145,83,0,18,13,89,0,7,48,2,48,79,23,0,0,87,0,0,0,59,0,0,70,0,11,1015,93,74,23,24,0,3,38,0,2,0,0,0,0,0,115,45,100,3,3,1,0,7,0,0,33,0,1,18,2,92,0,5,34,37,57,1,0,20,0,1,50,15,72,76,74,0,4,0,4,2,26,69,29,19,54,7,7,14,0,18,14,63,1,9,6,145,0,71,60,1023,1,0,-19,0,0,150
28,5,5,5,5,13,Jessie,Armstead,400,89,0,0,12,85,0,7,49,16,49,76,28,0,0,90,1,0,0,57,0,0,78,2,33,15,85,91,29,30,0,3,32,0,2,0,0,0,0,0,115,45,62,0,0,2,0,60,0,0,98,2,4,0,3,50,0,8,20,79,72,7,0,35,0,0,10,18,75,87,79,2,2,2,2,2,28,60,15,25,20,10,10,30,0,15,15,20,0,24,13,400,0,73,77,1023,0,2,-30,0,0,285
13,5,5,5,5,17,Bruce,Armstrong,3317,56,0,504,14,61,0,7,50,22,50,44,33,0,0,89,2,0,0,16,0,0,48,2,23,1015,78,34,97,93,0,3,29,0,2,0,0,0,0,0,105,26,67,0,0,2,0,60,0,0,78,1,5,504,3,0,0,1,19,78,29,13,0,27,0,0,100,16,92,93,94,2,2,2,2,6,36,29,17,25,24,10,25,30,0,5,5,35,6,30,27,1809,0,76,135,1023,0,12,-30,0,0,433
45,6,6,6,6,11,Trace,Armstrong,700,67,0,140,12,72,0,5,51,12,51,63,33,0,0,85,2,0,0,32,0,0,70,0,12,1023,76,88,30,34,0,3,34,0,0,0,0,0,0,0,62,5,47,0,0,2,0,60,0,0,93,1,2,140,3,50,0,1,15,69,59,11,0,31,0,0,100,12,77,79,90,3,3,3,3,5,28,46,25,25,30,8,15,30,0,13,11,25,6,37,23,700,0,76,115,1023,0,4,-30,0,0,172
45,5,5,5,5,15,Tyji,Armstrong,0,84,0,69,13,70,0,7,52,1009,52,69,28,0,0,90,1,0,0,69,0,0,68,0,33,23,85,35,65,68,0,8,65,0,2,0,0,0,0,0,265,45,0,0,0,0,0,60,0,0,89,2,0,69,3,50,0,3,16,49,69,8,0,59,0,0,72,14,75,79,65,2,2,2,2,7,28,40,15,25,20,7,5,30,0,4,4,30,9,37,27,465,0,76,102,1023,15,0,-30,0,0,132
45,3,4,3,4,28,Jahine,Arnold,0,82,0,0,23,89,0,5,53,1009,53,89,26,0,0,31,0,0,0,62,0,0,81,2,27,1009,55,24,22,21,0,1,49,0,0,0,0,0,0,0,66,45,0,2,2,0,0,55,0,0,88,2,0,0,2,81,0,5,18,28,85,4,0,51,0,1,95,25,43,72,89,0,0,0,0,0,12,81,5,9,28,10,6,11,0,3,3,25,4,11,0,180,0,72,27,1023,35,0,-19,0,0,195
45,5,5,5,5,15,Darryl,Ashmore,400,60,0,0,12,55,0,7,54,23,54,42,29,0,0,83,1,0,0,14,0,0,42,1,33,25,78,28,85,83,0,3,23,0,2,0,0,0,0,0,151,45,0,0,0,3,0,60,0,0,73,1,4,0,2,0,0,7,17,35,27,7,0,25,0,0,65,14,88,70,60,2,2,2,2,6,34,49,23,25,27,9,15,30,0,8,9,35,10,30,25,400,0,79,150,1023,0,1,-30,0,0,310
45,5,5,5,5,16,Joe,Aska,0,82,0,0,12,85,0,5,55,1009,55,82,26,0,0,88,1,0,0,68,0,0,70,2,33,22,83,35,59,62,0,8,69,0,0,0,2,2,2,2,275,45,0,0,0,0,0,60,0,0,35,2,0,0,0,30,0,3,18,41,59,5,0,69,0,0,74,15,73,86,61,2,2,2,2,5,26,75,10,25,20,11,5,30,0,2,2,25,8,33,10,45,0,71,76,1023,15,1,-30,0,0,52
45,5,5,5,5,11,James,Atkins,290,55,0,42,8,45,0,7,56,19,56,38,29,0,0,84,1,0,0,10,0,0,40,2,33,1009,79,29,87,85,0,3,24,0,2,0,0,0,0,0,228,45,0,0,0,1,0,60,0,0,74,1,2,42,2,0,0,15,13,39,23,6,0,21,0,0,75,10,89,74,71,2,2,2,2,9,34,41,24,25,31,13,20,30,0,5,5,35,10,24,26,290,0,78,146,1023,0,1,-30,0,0,279
