round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
9,113,MIN,Dan Sheehan,T,,,0,0,0,,,Chattanooga
9,114,DAL,Glynn Gregory,E,22,1962,0,0,0,1,1,SMU
9,115,WAS,Joel Arrington,B,,,0,0,0,,,Duke
9,116,RAM,Duane Allen,TE,23,1967,0,0,0,2,2,Santa Ana JC
9,117,CHI,Bobby Bethune,DB,22,1962,0,0,0,3,,Mississippi St.
9,118,SFO,Leon Donohue,G,22,1967,0,0,5,29,11,San Jose St.
9,119,BAL,Pete Nicklas,T,22,1962,0,0,0,1,,Baylor
9,120,STL,Chick Graning,HB,,,0,0,0,,,Georgia Tech
9,121,SFO,Everisto Nino,T,,,0,0,0,,,East Texas A&M
9,122,DET,Bob Brooks,FB,23,1961,0,0,0,0,,Ohio
9,123,NYG,Moses Gray,T,24,1962,0,0,0,2,,Indiana
9,124,GNB,Vester Flanagan,T,,,0,0,0,,,Humboldt St.
9,125,CLE,Jake Gibbs,QB,,,0,0,0,,,Mississippi
9,126,PHI,Wayne Fontes,DB,21,1962,0,0,0,4,,Michigan St.
10,127,MIN,Doug Mayberry,FB,24,1963,0,0,1,4,4,Utah St.
10,128,GNB,Roger Hagberg,FB,22,1969,0,0,0,13,,Minnesota
10,129,CLE,Wayne Wolff,G,23,1961,0,0,0,1,,Wake Forest
10,130,RAM,Joe Scibelli,G,22,1975,0,1,15,67,67,American Int.
10,131,PIT,Red Mack,TE,24,1966,0,0,1,12,10,Notre Dame
10,132,CHI,Jason Harness,E,,,0,0,0,,,Michigan St.
10,133,BAL,Bob Clemens,FB,22,1962,0,0,0,0,0,Pittsburgh
10,134,STL,Jimmy King,T,,,0,0,0,,,Clemson
10,135,DET,Errol Linden,T,23,1970,0,0,8,43,,Houston
10,136,SFO,Paul Hynes,DB,21,1962,0,0,2,8,,Louisiana Tech
10,137,NYG,Glen Knight,E,,,0,0,0,,,Shaw
10,138,GNB,Buck McLeod,T,,,0,0,0,,,Baylor
10,139,CLE,Ken Ericson,E,,,0,0,0,,,Syracuse
10,140,PHI,Luther Hayes,E,22,1961,0,0,0,3,,USC
11,141,MIN,Jerry Mays,DE,21,1970,2,7,9,86,,SMU
11,142,DAL,Norris Stevenson,B,,,0,0,0,,,Missouri
11,143,WAS,Riley Mattson,T,22,1966,0,0,4,23,22,Oregon
11,144,RAM,Bobby Lane,LB,21,1964,0,0,0,1,,Baylor
11,145,CHI,Sam Fewell,T,,,0,0,0,,,South Carolina
11,146,PIT,Henry Clement,TE,22,1961,0,0,0,1,1,North Carolina
11,147,BAL,Ralph White,T,,,0,0,0,,,Bowling Green
11,148,STL,Bill Kinnune,G,,,0,0,0,,,Washington
11,149,SFO,Tony Parrilli,G,,,0,0,0,,,Illinois
11,150,DET,Larry Vargo,DB,22,1966,0,0,3,16,4,Detroit Mercy
11,151,NYG,Bob Benton,T,,,0,0,0,,,Mississippi
11,152,GNB,Val Keckin,QB,23,1962,0,0,0,0,,Southern Miss
11,153,CLE,Billy Gault,HB,24,1961,0,0,0,0,,TCU
11,154,PHI,L.E. Hicks,T,,,0,0,0,,,Florida
12,155,MIN,Steve Stonebreaker,LB,22,1968,0,0,5,27,5,Detroit Mercy
12,156,DAL,Lowndes Shingler,QB,,,0,0,0,,,Clemson
12,157,WAS,Bob Coolbaugh,FL,22,1961,0,0,1,4,,Richmond
12,158,RAM,Walt Mince,B,,,0,0,0,,,Arizona
12,159,PIT,Frank Jackunas,C,20,1962,0,0,0,1,,Detroit Mercy
12,160,CHI,Howard Dyer,QB,,,0,0,0,,,VMI
12,161,BAL,Dick Reynolds,T,,,0,0,0,,,North Carolina St.
12,162,STL,Mike Stock,B,,,0,0,0,,,Northwestern
12,163,DET,Tom Rodgers,B,,,0,0,0,,,Kentucky
12,164,SFO,Donald Coffey,WR,22,1963,0,0,0,0,,Memphis
12,165,NYG,Jack Moynihan,QB,,,0,0,0,,,Holy Cross
12,166,GNB,John Denvir,G,23,1962,0,0,1,3,,Colorado
12,167,CLE,Dick Lage,E,22,1961,0,0,0,0,,Lenoir-Rhyne
12,168,PHI,Billy Majors,DB,22,1961,0,0,0,0,,Tennessee
13,169,MIN,Ray Hayes,FB,26,1961,0,0,0,4,4,Central Oklahoma
13,170,DAL,Don Goodman,B,,,0,0,0,,,Florida
13,171,WAS,Doug Elmore,P,22,1962,0,0,0,0,0,Mississippi
13,172,RAM,Mike McKeever,G,,,0,0,0,,,USC
13,173,CHI,Bob McLeod,TE,22,1966,0,1,4,18,,Abilene Christian
13,174,SFO,Tommy Hackler,E,,,0,0,0,,,Tennessee Tech
13,175,BAL,Dallas Garber,B,,,0,0,0,,,Marietta
13,176,STL,Ernie McMillan,T,23,1975,0,4,14,71,70,Illinois
13,177,SFO,Julius Fincke,T,,,0,0,0,,,McNeese St.
13,178,DET,Paul Hodge,LB,,,0,0,0,,,Pittsburgh
13,179,NYG,Jerry Fields,LB,23,1962,0,0,0,6,,Ohio St.
13,180,GNB,Elijah Pitts,HB,23,1971,0,0,2,28,28,Philander Smith
13,181,CLE,Jack Wilson,B,,,0,0,0,,,Duke
13,182,PHI,Don Jonas,HB,22,1962,0,0,0,0,0,Penn St.
14,183,MIN,Ken Petersen,G,22,1961,0,0,0,2,2,Utah
14,184,DAL,Billy Shaw,G,22,1969,5,8,9,60,,Georgia Tech
14,185,WAS,Doyle Schick,DB,22,1961,0,0,0,2,2,Kansas
14,186,RAM,Deacon Jones,DE,22,1974,5,8,12,103,96,Miss. Valley St.
14,187,PIT,Bob Schmitz,LB,22,1966,0,0,0,12,11,Montana St.
14,188,CHI,Jim Tyrer,T,22,1974,6,9,13,107,,Ohio St.
14,189,BAL,Bob Hunt,T,,,0,0,0,,,SMU
14,190,STL,Bob Elliot,FB,,,0,0,0,,,North Carolina
14,191,DET,Charley Bowers,HB,,,0,0,0,,,Arizona St.
14,192,SFO,Bill Worrell,T,,,0,0,0,,,Georgia
14,193,NYG,Gene White,HB,,,0,0,0,,,Florida A&M
14,194,GNB,Nelson Toburen,LB,22,1962,0,0,0,6,6,Wichita St.
14,195,CLE,Phil Lohman,C,,,0,0,0,,,Oklahoma
14,196,PHI,Willie Fleming,HB,,,0,0,0,,,Iowa
15,197,MIN,Mike Mercer,K,25,1970,0,1,0,26,1,Northern Arizona
15,198,DAL,Julius Varnado,T,,,0,0,0,,,San Francisco St.
15,199,WAS,Bob Johnson,E,,,0,0,0,,,Michigan
15,200,RAM,Ernie Wright,T,21,1972,0,3,12,61,,Ohio St.
15,201,CHI,Chuck Linning,T,,,0,0,0,,,Miami (FL)
15,202,PIT,Ray McCowan,B,,,0,0,0,,,West Texas A&M
15,203,BAL,E.A. Sims,E,,,0,0,0,,,New Mexico St.
15,204,STL,Mel West,HB,22,1962,0,0,0,4,,Missouri
15,205,SFO,Bob Sams,T,,,0,0,0,,,Central Oklahoma
15,206,DET,Mike Lauber,E,,,0,0,0,,,Wisconsin–River Falls
15,207,NYG,Cody Binkley,C,,,0,0,0,,,Vanderbilt
15,208,GNB,Ray Lardani,T,,,0,0,0,,,Miami (FL)
15,209,CLE,Charley Taylor,B,,,0,0,0,,,Mississippi
15,210,PHI,Bobby Richards,DE,22,1967,0,0,5,23,18,LSU
16,211,MIN,Ted Karpowicz,HB,,,0,0,0,,,Detroit Mercy
16,212,DAL,Jerry Steffen,B,,,0,0,0,,,Colorado
16,213,WAS,Ron Petty,T,,,0,0,0,,,Louisville
16,214,RAM,Mike Zeno,G,,,0,0,0,,,Virginia Tech
16,215,PIT,Wilbert Scott,LB,22,1961,0,0,0,1,1,Indiana
16,216,CHI,Wayne Frazier,C,22,1967,0,0,4,18,,Auburn
16,217,BAL,Tom Wiesner,B,,,0,0,0,,,Wisconsin
16,218,STL,Jake Bradley,T,,,0,0,0,,,Florida A&M
16,219,DET,Gus Krantz,T,,,0,0,0,,,Northern Michigan
16,220,SFO,Charley Fuller,HB,22,1962,0,0,0,4,,San Francisco St.
16,221,NYG,Bernie Vishneski,T,,,0,0,0,,,Virginia Tech
16,222,GNB,Clarence Mason,E,,,0,0,0,,,Bowling Green
16,223,CLE,Roger Shoals,T,22,1971,0,0,5,32,5,Maryland
16,224,PHI,G.W. Clapp,G,,,0,0,0,,,Auburn
17,225,MIN,Willie Jones,FB,22,1962,0,0,0,0,,Purdue
17,226,DAL,Everett Cloud,B,,,0,0,0,,,Maryland
17,227,WAS,Joe Bellino,HB,23,1967,0,0,0,2,,Navy
17,228,RAM,Chuck Allen,LB,22,1972,0,2,10,60,,Washington
17,229,CHI,Rossie Barfield,E,,,0,0,0,,,North Carolina Central
17,230,PIT,Terry Nofsinger,QB,23,1967,0,0,0,1,0,Utah
17,231,BAL,Steve Jastrzembski,B,,,0,0,0,,,Pittsburgh
17,232,STL,Pat Fischer,DB,21,1977,1,3,14,85,38,Nebraska
17,233,SFO,Tom Jewell,T,,,0,0,0,,,Idaho St.
17,234,DET,Tom Goode,C,22,1970,0,1,5,34,,Mississippi St.
17,235,NYG,Sylvester Cooper,T,,,0,0,0,,,Bakersfield JC
17,236,GNB,Jim Brewington,T,22,1961,0,0,0,2,,North Carolina Central
17,237,CLE,Calvin Bird,B,,,0,0,0,,,Kentucky
17,238,PHI,Larry Lavery,T,,,0,0,0,,,Illinois
18,239,MIN,Bob Voight,DT,,1961,0,0,0,2,,Los Angeles St.
18,240,DAL,Randy Williams,B,,,0,0,0,,,Indiana
18,241,WAS,George Tolford,T,,,0,0,0,,,Ohio St.
18,242,RAM,Bill Williamson,T,,,0,0,0,,,Bakersfield JC
18,243,PIT,John Simko,E,,,0,0,0,,,Augustana (SD)
18,244,CHI,John Finn,T,,,0,0,0,,,Louisville
18,245,BAL,Wilson Allison,T,,,0,0,0,,,Baylor
18,246,STL,Art Browning,G,,,0,0,0,,,Duke
18,247,DET,John Gregor,T,,,0,0,0,,,Montana
18,248,SFO,Kay McFarland,WR,23,1968,0,0,0,6,6,Colorado St.
18,249,NYG,Ken DesMarais,C,,,0,0,0,,,Holy Cross
18,250,GNB,Arthur Sims,B,,,0,0,0,,,Texas A&M
18,251,CLE,Ed Morris,T,,,0,0,0,,,Indiana
18,252,PHI,Nick Maravich,T,,,0,0,0,,,North Carolina St.
19,253,MIN,Bill Hill,FB,,,0,0,0,,,Presbyterian
19,254,DAL,Lynn Hoyem,G,22,1967,0,0,1,21,7,Long Beach St.
19,255,WAS,Tony Romeo,TE,23,1967,0,0,3,18,,Florida St.
19,256,RAM,Lou Zivkovich,T,,,0,0,0,,,New Mexico St.
19,257,CHI,Ben Charles,QB,,,0,0,0,,,South Carolina
19,258,PIT,Bernard Wyatt,B,,,0,0,0,,,Iowa
19,259,BAL,Joe Novsek,DE,22,1962,0,0,0,2,,Tulsa
19,260,STL,Dick Schnell,T,,,0,0,0,,,Wyoming
19,261,SFO,Tom Simpson,T,,,0,0,0,,,Davidson
19,262,DET,Gene Valesano,B,,,0,0,0,,,Northern Michigan
19,263,NYG,Bob Reublin,B,,,0,0,0,,,Bowling Green
19,264,GNB,Leland Bondhus,T,,,0,0,0,,,South Dakota St.
19,265,CLE,Bob Minihane,G,,,0,0,0,,,Boston Univ.
19,266,PHI,Dick Wilson,C,,,0,0,0,,,Penn St.
20,267,MIN,Mike McFarland,QB,,,0,0,0,,,Western Illinois
20,268,DAL,Jerry Morgan,B,,,0,0,0,,,Iowa St.
20,269,WAS,Mike Ingram,G,,,0,0,0,,,Ohio St.
20,270,RAM,Al Lederle,E,,,0,0,0,,,Georgia Tech
20,271,PIT,Mike Jones,QB,,,0,0,0,,,San Jose St.
20,272,CHI,Gordon Mason,B,,,0,0,0,,,Tennessee Tech
20,273,BAL,Albert Kimbrough,B,,,0,0,0,,,Northwestern
20,274,STL,Leo Reed,T,21,1961,0,0,0,4,,Colorado St.
20,275,DET,Tom Lewis,B,,,0,0,0,,,Lake Forest
20,276,SFO,Jerry Peery,G,,,0,0,0,,,Central Oklahoma
20,277,NYG,Don McKeta,B,,,0,0,0,,,Washington
20,278,GNB,Ray Ratkowski,HB,21,1961,0,0,0,0,,Notre Dame
20,279,CLE,Charlie Baker,T,,,0,0,0,,,Tennessee
20,280,PHI,Jacque MacKinnon,TE,22,1970,0,2,2,26,,Colgate
