round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
2,64,DEN,Nik Bonitto,OLB,22,2025,0,2,2,32,32,Oklahoma
3,65,JAX,Luke Fortner,G,24,2025,0,0,3,20,16,Kentucky
3,66,MIN,Brian Asamoah,LB,22,2025,0,0,0,3,3,Oklahoma
3,67,NYG,Joshua Ezeudu,OL,22,2024,0,0,0,5,5,North Carolina
3,68,CLE,Martin Emerson,CB,21,2024,0,0,2,13,13,Mississippi St.
3,69,TEN,Nicholas Petit-Frere,T,22,2024,0,0,1,11,11,Ohio St.
3,70,JAX,Chad Muma,LB,23,2025,0,0,0,6,6,Wyoming
3,71,CHI,Velus Jones Jr.,WR,25,2025,0,0,0,3,3,Tennessee
3,72,SEA,Abraham Lucas,OL,23,2025,0,0,2,23,23,Washington St.
3,73,IND,Jelani Woods,TE,23,2025,0,0,0,2,2,Virginia
3,74,ATL,Desmond Ridder,QB,23,2024,0,0,1,13,12,Cincinnati
3,75,HOU,Christian Harris,LB,21,2025,0,0,2,14,14,Alabama
3,76,BAL,Travis Jones,DT,22,2025,0,0,2,15,15,Connecticut
3,77,IND,Bernhard Raimann,OL,24,2025,0,0,4,25,25,Central Michigan
3,78,CLE,Alex Wright,DE,22,2025,0,0,1,11,11,Ala-Birmingham
3,79,LAC,JT Woods,S,22,2023,0,0,0,1,1,Baylor
3,80,DEN,Greg Dulcich,TE,22,2025,0,0,0,6,3,UCLA
3,81,NYG,Cordale Flott,CB,21,2025,0,0,2,12,12,LSU
3,82,ATL,DeAngelo Malone,DE,23,2025,0,0,0,4,4,Western Kentucky
3,83,PHI,Nakobe Dean,LB,21,2025,0,0,1,14,14,Georgia
3,84,PIT,DeMarvin Leal,DT,22,2025,0,0,0,4,4,Texas A&M
3,85,NWE,Marcus Jones,CB,23,2025,1,0,1,26,26,Houston
3,86,TEN,Malik Willis,QB,23,2025,0,0,0,6,1,Liberty
3,87,ARI,Cameron Thomas,DE,22,2025,0,0,0,4,3,San Diego St.
3,88,DAL,Jalen Tolbert,WR,23,2025,0,0,1,9,9,South Alabama
3,89,BUF,Terrel Bernard,LB,23,2025,0,0,3,25,25,Baylor
3,90,LVR,Dylan Parham,OL,23,2025,0,0,4,20,20,Memphis
3,91,TAM,Rachaad White,RB,23,2025,0,0,2,26,26,Arizona St.
3,92,GNB,Sean Rhyan,OL,21,2025,0,0,2,16,16,UCLA
3,93,SFO,Tyrion Davis-Price,RB,21,2024,0,0,0,1,1,LSU
3,94,CAR,Matt Corral,QB,23,,0,0,0,,,Mississippi
3,95,CIN,Zachary Carter,DE,23,2025,0,0,1,10,9,Florida
3,96,IND,Nick Cross,DB,20,2025,0,0,2,15,15,Maryland
3,97,DET,Kerby Joseph,DB,21,2025,1,0,3,26,26,Illinois
3,98,WAS,Brian Robinson Jr.,RB,23,2025,0,0,3,19,16,Alabama
3,99,CLE,David Bell,WR,21,2024,0,0,0,3,3,Purdue
3,100,ARI,Myjai Sanders,DE,24,2023,0,0,0,3,2,Cincinnati
3,101,NYJ,Jeremy Ruckert,TE,22,2025,0,0,2,4,4,Ohio St.
3,102,MIA,Channing Tindall,LB,22,2025,0,0,0,3,3,Georgia
3,103,KAN,Leo Chenal,LB,21,2025,0,0,3,20,20,Wisconsin
3,104,LAR,Logan Bruss,OL,23,2024,0,0,0,2,2,Wisconsin
3,105,SFO,Danny Gray,WR,23,2022,0,0,0,0,0,SMU
4,106,TAM,Cade Otton,TE,23,2025,0,0,4,17,17,Washington
4,107,HOU,Dameon Pierce,RB,22,2025,0,0,1,12,12,Florida
4,108,CLE,Perrion Winfrey,DT,22,2025,0,0,0,1,1,Oklahoma
4,109,SEA,Coby Bryant,CB,23,2025,0,0,1,13,13,Cincinnati
4,110,BAL,Daniel Faalele,T,22,2025,0,0,2,18,18,Minnesota
4,111,NYJ,Max Mitchell,T,22,2025,0,0,0,7,7,Louisiana
4,112,NYG,Daniel Bellinger,TE,21,2025,0,0,3,9,9,San Diego St.
4,113,WAS,Percy Butler,S,22,2025,0,0,1,7,7,Louisiana
4,114,NYG,Dane Belton,DB,21,2025,0,0,1,10,10,Iowa
4,115,DEN,Damarri Mathis,DB,23,2024,0,0,1,7,7,Pittsburgh
4,116,DEN,Eyioma Uwazurike,DE,24,2025,0,0,0,3,3,Iowa St.
4,117,NYJ,Micheal Clemons,DT,25,2025,0,0,1,13,13,Texas A&M
4,118,MIN,Akayleb Evans,DB,23,2025,0,0,1,7,6,Missouri
4,119,BAL,Jalyn Armour-Davis,DB,23,2025,0,0,1,5,2,Alabama
4,120,CAR,Brandon Smith,LB,21,2023,0,0,0,1,1,Penn St.
4,121,NWE,Jack Jones,DB,24,2025,0,0,2,15,2,Arizona St.
4,122,LVR,Zamir White,RB,22,2025,0,0,0,5,5,Georgia
4,123,LAC,Isaiah Spiller,RB,21,2023,0,0,0,1,1,Texas A&M
4,124,CLE,Cade York,K,21,2024,0,0,1,1,1,LSU
4,125,MIA,Erik Ezukanma,WR,22,2024,0,0,0,0,0,Texas Tech
4,126,LVR,Neil Farrell,DT,23,2024,0,0,0,2,1,LSU
4,127,NWE,Pierre Strong,RB,23,2024,0,0,0,4,1,South Dakota St.
4,128,BAL,Charlie Kolar,TE,23,2025,0,0,0,4,4,Iowa St.
4,129,DAL,Jake Ferguson,TE,23,2025,0,2,3,19,19,Wisconsin
4,130,BAL,Jordan Stout,P,24,2025,1,1,3,8,8,Penn St.
4,131,TEN,Hassan Haskins,RB,22,2025,0,0,0,2,1,Michigan
4,132,GNB,Romeo Doubs,WR,22,2025,0,0,3,23,23,Nevada
4,133,TAM,Jake Camarda,P,23,2024,0,0,2,8,8,Georgia
4,134,SFO,Spencer Burford,OL,22,2025,0,0,3,17,17,Texas-San Antonio
4,135,KAN,Joshua Williams,CB,22,2025,0,0,0,6,6,Fayetteville St.
4,136,CIN,Cordell Volson,T,24,2024,0,0,3,22,22,North Dakota St.
4,137,NWE,Bailey Zappe,QB,23,2024,0,0,0,2,2,Western Kentucky
4,138,PIT,Calvin Austin III,WR,23,2025,0,0,0,12,12,Memphis
4,139,BAL,Isaiah Likely,TE,22,2025,0,0,1,15,15,Coastal Carolina
4,140,GNB,Zach Bako-Bewele,OL,23,2025,0,0,3,26,26,Wake Forest
4,141,BAL,Damarion Williams,CB,24,2023,0,0,0,1,1,Houston
4,142,LAR,Cobie Durant,DB,24,2025,0,0,3,16,16,South Carolina St.
4,143,TEN,Chig Okonkwo,TE,22,2025,0,0,2,16,16,Maryland
5,144,WAS,Sam Howell,QB,21,2024,0,0,1,12,12,North Carolina
5,145,KAN,Darian Kinnard,T,22,2025,0,0,0,3,0,Kentucky
5,146,NYG,Micah McFadden,LB,22,2025,0,0,2,18,18,Indiana
5,147,NYG,DJ Davidson,DT,22,2025,0,0,0,5,5,Arizona St.
5,148,BUF,Khalil Shakir,WR,22,2025,0,0,3,25,25,Boise St.
5,149,WAS,Cole Turner,TE,22,2025,0,0,0,1,1,Nevada
5,150,HOU,Thomas Booker,DE,22,2025,0,0,1,9,1,Stanford
5,151,ATL,Tyler Allgeier,RB,22,2025,0,0,0,20,20,BYU
5,152,DEN,Delarrin Turner-Yell,S,22,2025,0,0,0,2,2,Oklahoma
5,153,SEA,Riq Woolen,CB,23,2025,0,1,3,22,22,Texas-San Antonio
5,154,JAX,Snoop Conner,RB,22,2022,0,0,0,0,0,Mississippi
5,155,DAL,Matt Waletzko,OL,22,2024,0,0,0,0,0,North Dakota
5,156,CLE,Jerome Ford,RB,22,2025,0,0,1,11,11,Cincinnati
5,157,TAM,Zyon McCollum,DB,23,2025,0,0,3,17,17,Sam Houston St.
5,158,SEA,Tyreke Smith,DE,22,2023,0,0,0,0,0,Ohio St.
5,159,IND,Eric Johnson,DT,24,2025,0,0,0,4,3,Missouri State
5,160,LAC,Otito Ogbonnia,DT,22,2025,0,0,1,12,12,UCLA
5,161,NOR,D'Marco Jackson,LB,24,2025,0,0,0,6,3,Appalachian St.
5,162,DEN,Montrell Washington,WR,23,2024,0,0,0,0,0,Samford
5,163,TEN,Kyle Philips,WR,23,2023,0,0,0,3,3,UCLA
5,164,LAR,Kyren Williams,RB,22,2025,0,1,3,31,31,Notre Dame
5,165,MIN,Esezi Otomewo,DT,23,2025,0,0,0,2,0,Minnesota
5,166,CIN,Tycen Anderson,S,23,2025,0,0,0,2,2,Toledo
5,167,DAL,DaRon Bland,DB,23,2025,1,1,2,21,21,Fresno St.
5,168,CHI,Braxton Jones,OL,23,2025,0,0,3,18,18,Southern Utah
5,169,MIN,Ty Chandler,RB,24,2025,0,0,0,6,6,North Carolina
5,170,HOU,Teagan Quitoriano,TE,22,2025,0,0,0,1,1,Oregon St.
5,171,DEN,Luke Wattenberg,OL,24,2025,0,0,2,12,12,Washington
5,172,SFO,Samuel Womack,CB,23,2025,0,0,0,7,2,Toledo
5,173,NYG,Marcus McKethan,OL,23,2023,0,0,0,2,2,North Carolina
5,174,CHI,Dominique Robinson,DE,24,2025,0,0,0,6,6,Miami (OH)
5,175,LVR,Matthew Butler,DT,23,2025,0,0,0,2,1,Tennessee
5,176,DAL,Damone Clark,LB,22,2025,0,0,1,14,14,LSU
5,177,DET,James Mitchell,TE,23,2025,0,0,0,1,1,Virginia Tech
5,178,DAL,John Ridgeway,DT,23,2025,0,0,0,7,,Arkansas
5,179,GNB,Kingsley Enagbare,DE,22,2025,0,0,0,12,12,South Carolina
6,180,BUF,Matt Araiza,P,22,2025,0,0,1,5,,San Diego St.
6,181,PHI,Kyron Johnson,DE,24,2023,0,0,0,1,1,Kansas
6,182,NYG,Darrian Beavers,LB,23,2023,0,0,0,0,0,Cincinnati
6,183,NWE,Kevin Harris,RB,21,2023,0,0,0,1,1,South Carolina
6,184,MIN,Vederian Lowe,OL,23,2025,0,0,1,12,0,Illinois
6,185,BUF,Christian Benford,DB,21,2025,0,0,3,19,19,Villanova
6,186,CHI,Zachary Thomas,OL,24,2024,0,0,0,0,,San Diego St.
6,187,SFO,Nick Zakelj,OL,23,2025,0,0,0,2,2,Fordham
6,188,DET,Malcolm Rodriguez,LB,23,2025,0,0,1,12,12,Oklahoma St.
6,189,CAR,Amare Barno,DE,23,2024,0,0,0,2,2,Virginia Tech
6,190,ATL,Justin Shaffer,OL,24,,0,0,0,,,Georgia
6,191,MIN,Jalen Nailor,WR,23,2025,0,0,0,9,9,Michigan St.
6,192,IND,Andrew Ogletree,TE,24,2025,0,0,1,2,2,Youngstown St.
6,193,DAL,Devin Harper,LB,24,2023,0,0,0,0,0,Oklahoma St.
6,194,NOR,Jordan Jackson,DT,24,2025,0,0,0,1,,Air Force
6,195,LAC,Jamaree Salyer,OL,22,2025,0,0,2,19,19,Georgia
6,196,BAL,Tyler Badie,RB,22,2025,0,0,0,2,,Missouri
6,197,JAX,Gregory Junior,CB,23,2023,0,0,0,1,1,Ouachita Baptist
6,198,PHI,Grant Calcaterra,TE,23,2025,0,0,1,5,5,SMU
6,199,CAR,Cade Mays,OL,23,2025,0,0,1,11,11,Tennessee
6,200,NWE,Sam Roberts,DE,24,2025,0,0,0,2,1,NW Missouri St.
6,201,ARI,Keaontay Ingram,RB,22,2024,0,0,0,2,2,USC
6,202,CLE,Michael Woods II,WR,22,2024,0,0,0,0,0,Oklahoma
6,203,CHI,Trestan Ebner,RB,23,2022,0,0,0,0,0,Baylor
6,204,TEN,Theo Jackson,DB,23,2025,0,0,0,8,,Tennessee
6,205,HOU,Austin Deculus,T,23,2025,0,0,0,4,1,LSU
6,206,DEN,Matt Henningsen,DE,23,2023,0,0,0,2,2,Wisconsin
6,207,CHI,Doug Kramer,OL,24,2024,0,0,0,1,1,Illinois
6,208,PIT,Connor Heyward,TE,23,2025,0,0,0,3,3,Michigan St.
6,209,BUF,Luke Tenuta,OL,23,2025,0,0,0,0,,Virginia Tech
6,210,NWE,Chasen Hines,G,22,,0,0,0,,,LSU
6,211,LAR,Quentin Lake,DB,23,2025,0,0,2,11,11,UCLA
6,212,LAR,Derion Kendrick,DB,22,2025,0,0,1,7,6,Georgia
6,213,ATL,John FitzPatrick,TE,22,2025,0,0,0,1,0,Georgia
6,214,LAC,Ja'Sir Taylor,DB,23,2025,0,0,0,8,7,Wake Forest
6,215,ARI,Lecitus Smith,OL,24,2025,0,0,0,2,1,Virginia Tech
6,216,IND,Curtis Brooks,DT,24,,0,0,0,,,Cincinnati
6,217,DET,James Houston,LB,23,2025,0,0,0,4,3,Jackson St.
6,218,TAM,Ko Kieft,TE,24,2025,0,0,1,1,1,Minnesota
6,219,TEN,Chance Campbell,LB,22,2023,0,0,0,0,0,Mississippi
6,220,SFO,Kalia Davis,DT,23,2025,0,0,1,9,9,Central Florida
6,221,SFO,Tariq Castro-Fields,CB,23,2024,0,0,0,1,,Penn St.
7,222,JAX,Montaric Brown,DB,23,2025,0,0,1,11,11,Arkansas
7,223,CLE,Isaiah Thomas,DE,23,2024,0,0,0,1,1,Oklahoma
7,224,MIA,Cameron Goode,OLB,24,2025,0,0,0,2,2,California
7,225,PIT,Mark Robinson,LB,23,2025,0,0,0,4,4,Mississippi
7,226,CHI,Ja'Tyre Carter,OL,23,2023,0,0,0,2,2,Southern
7,227,MIN,Nick Muse,TE,23,2024,0,0,0,0,0,South Carolina
7,228,GNB,Tariq Carpenter,DB,23,2023,0,0,0,1,1,Georgia Tech
7,229,SEA,Bo Melton,WR,23,2025,0,0,0,5,,Rutgers
7,230,WAS,Chris Paul,OL,23,2025,0,0,1,10,10,Tulsa
7,231,BUF,Baylon Spector,LB,23,2025,0,0,0,5,5,Clemson
7,232,DEN,Faion Hicks,CB,24,2024,0,0,0,0,0,Wisconsin
7,233,SEA,Dareke Young,WR,23,2025,0,0,0,0,0,Lenoir-Rhyne
7,234,GNB,Jonathan Ford,DT,22,2025,0,0,0,1,0,Miami (FL)
7,235,LAR,Daniel Hardy,LB,23,2025,0,0,0,3,0,Montana St.
7,236,LAC,Deane Leonard,DB,22,2025,0,0,0,3,3,Mississippi
7,237,DET,Chase Lucas,DB,25,2025,0,0,0,2,1,Arizona St.
7,238,LVR,Thayer Munford,OL,22,2025,0,0,1,11,10,Ohio St.
7,239,IND,Rodney Thomas II,LB,24,2025,0,0,2,11,11,Yale
7,240,WAS,Christian Holmes,CB,24,2023,0,0,0,3,3,Oklahoma St.
7,241,PIT,Chris Oladokun,QB,25,2025,0,0,0,1,,South Dakota St.
7,242,CAR,Kalon Barnes,CB,23,2022,0,0,0,0,,Baylor
7,243,KAN,Jaylen Watson,DB,23,2025,0,0,2,13,13,Washington St.
7,244,ARI,Christian Matthew,DB,25,2023,0,0,0,2,2,Valdosta St.
7,245,NWE,Andrew Stueber,OL,23,2024,0,0,0,1,,Michigan
7,246,CLE,Dawson Deaton,OL,23,,0,0,0,,,Texas Tech
7,247,MIA,Skylar Thompson,QB,25,2024,0,0,0,3,3,Kansas St.
7,248,TAM,Andre Anthony,DE,25,,0,0,0,,,LSU
7,249,GNB,Rasheed Walker,OL,22,2025,0,0,3,29,29,Penn St.
7,250,LVR,Brittain Brown,RB,24,2025,0,0,0,0,0,UCLA
7,251,KAN,Isiah Pacheco,RB,23,2025,0,0,3,21,21,Rutgers
7,252,CIN,Jeff Gunter,OLB,23,2022,0,0,0,1,1,Coastal Carolina
7,253,LAR,Russ Yeast,DB,23,2024,0,0,1,4,4,Kansas St.
7,254,CHI,Elijah Hicks,S,22,2025,0,0,0,8,8,California
7,255,CHI,Trenton Gill,P,23,2024,0,0,2,5,4,North Carolina St.
7,256,ARI,Jesse Luketa,LB,23,2024,0,0,0,3,3,Penn St.
7,257,ARI,Marquis Hayes,OL,23,,0,0,0,,,Oklahoma
7,258,GNB,Samori Toure,WR,24,2025,0,0,0,2,2,Nebraska
7,259,KAN,Nazeeh Johnson,S,24,2025,0,0,0,3,3,Marshall
7,260,LAC,Zander Horvath,RB,23,2022,0,0,0,0,0,Purdue
7,261,LAR,AJ Arcuri,OT,25,2024,0,0,0,1,1,Michigan St.
7,262,SFO,Brock Purdy,QB,22,2025,0,1,3,44,44,Iowa St.
