round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
4,111,MIA,Clyde Gates,WR,25,2013,0,0,0,3,0,Abilene Christian
4,112,STL,Greg Salas,WR,23,2016,0,0,0,4,1,Hawaii
4,113,OAK,Chimdi Chekwa,DB,22,2016,0,0,0,2,2,Ohio St.
4,114,JAX,Cecil Shorts,WR,23,2016,0,0,4,19,14,Mount Union
4,115,SFO,Kendall Hunter,RB,22,2015,0,0,0,12,12,Oklahoma St.
4,116,PHI,Casey Matthews,LB,22,2014,0,0,1,10,10,Oregon
4,117,NYG,James Brewer,T,23,2014,0,0,0,4,4,Indiana
4,118,KAN,Jalil Brown,DB,23,2015,0,0,0,4,2,Colorado
4,119,IND,Delone Carter,RB,24,2013,0,0,0,3,3,Syracuse
4,120,PHI,Alex Henery,K,24,2014,0,0,0,8,9,Nebraska
4,121,JAX,Chris Prosinski,DB,24,2017,0,0,0,10,6,Wyoming
4,122,BUF,Chris Hairston,T,22,2017,0,0,2,17,8,Clemson
4,123,BAL,Tandon Doss,WR,21,2013,0,0,0,4,4,Indiana
4,124,CLE,Owen Marecic,RB,22,2012,0,0,0,0,0,Stanford
4,125,OAK,Taiwan Jones,RB,23,2023,0,0,0,3,3,Eastern Washington
4,126,NYJ,Bilal Powell,RB,22,2019,0,0,3,26,26,Louisville
4,127,HOU,Roc Carmichael,DB,22,2013,0,0,0,2,0,Virginia Tech
4,128,PIT,Cortez Allen,DB,22,2015,0,0,0,10,10,The Citadel
4,129,DEN,Julius Thomas,TE,23,2017,0,2,5,21,13,Portland St.
4,130,TEN,Jamie Harper,RB,21,2012,0,0,0,1,1,Clemson
4,131,GNB,Davon House,DB,22,2018,0,0,2,17,9,New Mexico St.
5,132,CAR,Kealoha Pilares,WR,23,2012,0,0,0,1,1,Hawaii
5,133,BUF,Johnny White,RB,23,2012,0,0,0,0,0,North Carolina
5,134,CIN,Robert Sands,DB,21,2011,0,0,0,0,0,West Virginia
5,135,KAN,Ricky Stanzi,QB,24,,0,0,0,,,Iowa
5,136,ARI,Anthony Sherman,RB,22,2020,0,1,3,5,1,Connecticut
5,137,CLE,Buster Skrine,DB,22,2021,0,0,4,35,15,Chattanooga
5,138,NWE,Marcus Cannon,T,23,2022,0,0,5,43,42,TCU
5,139,MIN,Brandon Burton,DB,22,2013,0,0,0,1,1,Southern Utah
5,140,KAN,Gabe Miller,LB,23,2014,0,0,0,0,,Oregon St.
5,141,GNB,D.J. Williams,TE,22,2013,0,0,0,4,3,Arkansas
5,142,TEN,Karl Klug,DT,23,2017,0,0,0,13,13,Iowa
5,143,DAL,Josh Thomas,DB,22,2015,0,0,0,7,,Buffalo
5,144,HOU,Shiloh Keo,DB,23,2016,0,0,1,8,6,Idaho
5,145,ATL,Jacquizz Rodgers,RB,21,2018,0,0,0,24,17,Oregon St.
5,146,WAS,DeJon Gomes,DB,21,2013,0,0,0,5,4,Nebraska
5,147,JAX,Rod Issac,DB,22,2011,0,0,0,0,0,Middle Tenn. St.
5,148,OAK,Denarius Moore,WR,22,2015,0,0,3,15,15,Tennessee
5,149,PHI,Dion Lewis,RB,20,2020,0,0,2,31,1,Pittsburgh
5,150,CLE,Jason Pinkston,T,24,2013,0,0,1,10,10,Pittsburgh
5,151,TAM,Ahmad Black,DB,21,2013,0,0,0,3,3,Florida
5,152,HOU,T.J. Yates,QB,24,2017,0,0,0,6,6,North Carolina
5,153,NYJ,Jeremy Kerley,WR,22,2018,0,0,4,23,19,TCU
5,154,SEA,Richard Sherman,DB,23,2021,3,5,9,97,82,Stanford
5,155,WAS,Niles Paul,WR,22,2018,0,0,1,7,6,Nebraska
5,156,SEA,Mark LeGree,DB,22,,0,0,0,,,Appalachian St.
5,157,DET,Doug Hogue,LB,22,2012,0,0,0,2,1,Syracuse
5,158,STL,Jermale Hines,DB,23,2011,0,0,0,0,,Ohio St.
5,159,NWE,Lee Smith,TE,23,2021,0,0,4,5,,Marshall
5,160,CHI,Nathan Enderle,QB,23,,0,0,0,,,Idaho
5,161,PHI,Julian Vandervelde,G,23,2015,0,0,0,1,1,Iowa
5,162,PIT,Chris Carter,LB,22,2017,0,0,0,6,4,Fresno St.
5,163,SFO,Daniel Kilgore,G,23,2020,0,0,3,26,17,Appalachian St.
5,164,BAL,Chykie Brown,DB,24,2016,0,0,0,5,3,Texas
5,165,BAL,Pernell McPhee,DE,22,2021,0,0,3,29,20,Mississippi St.
6,166,CAR,Lawrence Wilson,LB,23,,0,0,0,,,Central Connecticut St.
6,167,CIN,Ryan Whalen,WR,22,2013,0,0,0,0,0,Stanford
6,168,MIN,Demarcus Love,OL,23,,0,0,0,,,Arkansas
6,169,BUF,Chris White,LB,22,2014,0,0,0,3,1,Mississippi St.
6,170,MIN,Mistral Raymond,DB,24,2013,0,0,0,4,4,South Florida
6,171,ARI,Quan Sturdivant,LB,22,,0,0,0,,,North Carolina
6,172,MIN,Brandon Fusco,C,23,2018,0,0,6,35,24,Slippery Rock
6,173,SEA,Byron Maxwell,DB,23,2017,0,0,3,22,13,Clemson
6,174,MIA,Charles Clay,TE,22,2019,0,0,9,29,13,Tulsa
6,175,TEN,Byron Stingily,T,22,2014,0,0,0,4,4,Louisville
6,176,DAL,Dwayne Harris,WR,23,2020,0,1,0,12,6,East Carolina
6,177,WAS,Evan Royster,RB,23,2013,0,0,0,4,4,Penn St.
6,178,WAS,Aldrick Robinson,WR,22,2018,0,0,0,12,5,SMU
6,179,GNB,Caleb Schlauderaff,G,23,2013,0,0,0,1,,Southern Utah
6,180,BAL,Tyrod Taylor,QB,22,2025,0,1,3,50,1,Virginia Tech
6,181,OAK,Richard Gordon,TE,24,2015,0,0,0,0,0,Miami (FL)
6,182,SFO,Ronald Johnson,WR,23,,0,0,0,,,USC
6,183,SDG,Jordan Todman,RB,21,2017,0,0,0,5,,Connecticut
6,184,ARI,David Carter,DT,23,2013,0,0,0,4,4,UCLA
6,185,NYG,Greg Jones,LB,22,2012,0,0,0,3,3,Michigan St.
6,186,GNB,D.J. Smith,LB,22,2014,0,0,0,5,5,Appalachian St.
6,187,TAM,Allen Bradford,RB,23,2015,0,0,0,1,0,USC
6,188,IND,Chris Rucker,DB,22,2011,0,0,0,2,2,Michigan St.
6,189,DEN,Mike Mohamed,LB,23,2015,0,0,0,4,0,California
6,190,SFO,Colin Jones,DB,23,2019,0,0,0,12,1,TCU
6,191,PHI,Jason Kelce,C,23,2023,6,7,12,102,102,Cincinnati
6,192,ATL,Matthew Bosher,K,23,2019,0,0,0,14,14,Miami (FL)
6,193,PHI,Brian Rolle,LB,22,2012,0,0,1,6,6,Ohio St.
6,194,NWE,Markell Carter,LB,21,,0,0,0,,,Central Arkansas
6,195,CHI,J.T. Thomas,LB,23,2017,0,0,2,12,1,West Virginia
6,196,PIT,Keith Williams,G,23,2012,0,0,0,0,,Nebraska
6,197,GNB,Ricky Elmore,DL,23,,0,0,0,,,Arizona
6,198,NYG,Tyler Sash,DB,23,2012,0,0,0,1,1,Iowa
6,199,KAN,Jerrell Powe,DT,24,2014,0,0,0,5,2,Mississippi
6,200,MIN,Ross Homan,LB,24,,0,0,0,,,Ohio St.
6,201,SDG,Stephen Schilling,G,23,2014,0,0,0,5,3,Michigan
6,202,NYG,Jacquian Williams,LB,23,2014,0,0,1,13,13,South Florida
6,203,CAR,Zachary Williams,OL,22,,0,0,0,,,Washington St.
7,204,DEN,Virgil Green,TE,23,2020,0,0,5,8,5,Nevada
7,205,SEA,Pep Levingston,DL,23,2012,0,0,0,0,0,LSU
7,206,BUF,Justin Rogers,DB,23,2015,0,0,0,4,4,Richmond
7,207,CIN,Korey Lindsey,DB,22,,0,0,0,,,Southern Illinois
7,208,NYJ,Greg McElroy,QB,23,2012,0,0,0,1,1,Alabama
7,209,DET,Johnny Culbreath,OL,23,,0,0,0,,,South Carolina St.
7,210,ATL,Andrew Jackson,OL,22,,0,0,0,,,Fresno St.
7,211,SFO,Bruce Miller,DE,24,2020,0,0,5,7,7,Central Florida
7,212,TEN,Zach Clayton,DT,23,2011,0,0,0,0,0,Auburn
7,213,WAS,Brandyn Thompson,DB,21,2011,0,0,0,1,1,Boise St.
7,214,HOU,Derek Newton,T,23,2018,0,0,4,28,28,Arkansas St.
7,215,MIN,D'Aundre Reed,DE,23,2012,0,0,0,0,0,Arizona
7,216,STL,Mikail Baker,DB,24,,0,0,0,,,Baylor
7,217,WAS,Maurice Hurt,G,23,2012,0,0,1,6,6,Florida
7,218,GNB,Ryan Taylor,TE,23,2014,0,0,0,0,0,North Carolina
7,219,NWE,Malcolm Williams,DB,23,2012,0,0,0,0,0,TCU
7,220,DAL,Shaun Chapas,RB,23,2012,0,0,0,0,0,Georgia
7,221,NYG,Da'Rel Scott,RB,23,2013,0,0,0,1,1,Maryland
7,222,TAM,Anthony Gaitor,DB,22,2012,0,0,0,1,1,Florida International
7,223,KAN,Shane Bannon,RB,22,,0,0,0,,,Yale
7,224,WAS,Markus White,DE,23,2012,0,0,0,0,0,Florida St.
7,225,BAL,Anthony Allen,RB,23,2012,0,0,0,1,1,Georgia Tech
7,226,NOR,Greg Romeus,DL,23,,0,0,0,,,Pittsburgh
7,227,NYJ,Scotty McKnight,WR,23,,0,0,0,,,Colorado
7,228,STL,Jabara Williams,LB,22,2011,0,0,0,0,0,S.F. Austin
7,229,STL,Jonathan Nelson,DB,23,2011,0,0,0,1,,Oklahoma
7,230,ATL,Cliff Matthews,DE,22,2016,0,0,0,3,3,South Carolina
7,231,MIA,Frank Kearse,DT,22,2015,0,0,0,5,,Alabama A&M
7,232,PIT,Baron Batch,RB,23,2012,0,0,0,1,1,Texas Tech
7,233,GNB,Lawrence Guy,DT,21,2024,0,0,7,63,,Arizona St.
7,234,SDG,Andrew Gachkar,LB,22,2017,0,0,0,9,7,Missouri
7,235,MIA,Jimmy Wilson,DB,25,2015,0,0,1,12,9,Montana
7,236,MIN,Stephen Burton,WR,21,2013,0,0,0,0,0,Long Beach CC
7,237,PHI,Greg Lloyd,LB,22,2012,0,0,0,0,,Connecticut
7,238,TAM,Daniel Hardy,TE,24,,0,0,0,,,Idaho
7,239,SFO,Michael Person,G,23,2019,0,0,3,23,15,Montana St.
7,240,PHI,Stanley Havili,RB,23,2013,0,0,1,1,0,USC
7,241,OAK,David Ausberry,WR,23,2014,0,0,0,1,1,USC
7,242,SEA,Malcolm Smith,LB,22,2021,0,0,2,32,11,USC
7,243,NOR,Nate Bussey,LB,22,2011,0,0,0,0,0,Illinois
7,244,CAR,Lee Ziemba,T,22,2011,0,0,0,1,1,Auburn
7,245,BUF,Michael Jasper,DT,24,,0,0,0,,,Bethel (TN)
7,246,CIN,Jay Finley,RB,23,,0,0,0,,,Baylor
7,247,DEN,Jeremy Beal,DL,23,,0,0,0,,,Oklahoma
7,248,CLE,Eric Hagg,DB,21,2012,0,0,0,3,3,Nebraska
7,249,ARI,DeMarco Sampson,WR,25,2011,0,0,0,0,0,San Diego St.
7,250,SFO,Curtis Holcomb,DB,23,,0,0,0,,,Florida A&M
7,251,TEN,Tommie Campbell,DB,23,2014,0,0,0,4,4,Pittsburgh
7,252,DAL,Bill Nagy,G,23,2011,0,0,0,2,2,Wisconsin
7,253,WAS,Chris Neild,DT,23,2013,0,0,0,2,2,West Virginia
7,254,HOU,Cheta Ozougwu,DE,22,2013,0,0,0,0,,Rice
3,1,OAK,Terrelle Pryor,QB,22,2018,0,0,2,16,7,Ohio St.
