PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,7,7,5,5,30,Trey,Sermon,487,85,0,88,16,93,0,7,21,15,21,86,22,0,0,81,0,4,4,68,0,0,89,2,24,1015,79,34,56,51,0,7,80,0,0,0,0,0,0,0,156,45,100,0,0,4,1,65,0,0,28,1,4,88,1,75,0,3,38,74,89,0,3952,93,0,1,100,23,78,82,68,0,0,0,0,0,29,77,28,48,32,11,14,14,0,1,1,35,0,12,10,487,0,72,55,1023,38,0,-19,0,0,457
45,0,0,0,0,20,Rhamondre,Stevenson,422,86,0,72,18,86,0,10,22,22,22,87,23,0,0,84,0,0,0,66,0,0,83,2,15,1015,89,41,55,55,0,8,84,0,0,0,0,0,0,0,157,45,0,0,0,4,3,51,0,0,38,1,4,72,0,82,0,4,32,73,79,0,4152,88,0,1,100,20,75,82,76,0,0,0,0,3,26,79,0,0,20,11,0,0,0,1,1,0,10,25,11,422,0,72,67,1023,45,0,-19,0,0,32
45,7,7,7,7,25,Jermar,Jefferson,355,88,0,8,17,89,0,7,23,19,23,86,21,0,0,84,0,3,3,69,0,0,82,2,29,1015,86,28,50,27,0,8,73,0,0,0,0,0,0,0,161,45,67,0,0,4,3,15,0,0,28,1,4,8,0,79,0,7,35,65,80,0,4050,84,0,1,100,20,60,76,70,5,5,5,5,2,20,63,25,37,41,10,25,29,1,1,1,36,5,5,7,355,1,70,52,1023,65,0,-19,0,0,140
45,6,6,6,6,15,Larry,Rountree III,365,90,0,16,12,86,3,4,24,8,24,85,22,0,1,91,0,4,4,64,0,0,85,2,14,1015,91,34,53,37,0,7,73,0,0,0,0,0,0,0,122,45,100,0,0,4,3,1,0,0,35,1,4,16,0,83,0,6,26,65,77,0,2996,91,0,1,100,15,72,76,68,2,2,2,2,3,26,87,10,25,22,10,0,19,2,1,1,10,3,8,9,365,0,70,51,1023,65,0,-19,0,0,55
45,4,2,4,2,33,Kenneth,Gainwell,381,82,0,32,45,87,0,5,25,13,25,90,22,0,0,85,0,0,0,69,0,0,86,2,6,1015,90,30,57,32,0,8,76,0,0,0,0,0,0,0,114,45,0,0,3,4,3,9,0,0,14,1,4,32,0,67,0,5,47,74,84,0,3720,87,0,1,100,47,68,80,74,0,0,0,0,3,24,75,32,30,12,8,37,7,0,1,1,13,0,7,6,381,0,69,40,1023,64,0,-19,0,0,411
45,4,4,4,4,16,Khalil,Herbert,361,81,0,12,12,88,2,4,26,1,26,89,23,0,0,77,0,4,4,66,0,0,87,2,33,1015,84,31,54,35,0,8,77,0,0,0,2,2,0,0,241,45,0,0,0,4,3,49,0,0,24,1,4,12,0,80,0,6,37,73,81,0,51,93,0,1,100,18,73,82,73,3,3,0,0,5,26,83,30,44,28,8,3,29,0,1,1,6,0,9,10,361,0,69,52,1023,83,0,-19,0,0,44
45,0,0,0,0,17,Javian,Hawkins,0,83,0,0,14,92,0,1,27,33,27,90,22,0,0,82,0,0,0,67,0,0,87,2,63,1009,87,33,48,32,0,8,73,0,0,0,0,0,0,0,105,45,0,0,0,0,3,9,0,0,0,1,0,0,0,57,0,15,25,71,85,0,0,85,0,1,100,20,65,77,64,0,0,0,0,3,22,74,0,0,26,8,0,0,0,1,1,0,0,9,9,0,0,69,35,1023,80,0,-19,0,0,263
45,4,4,4,4,20,Chuba,Hubbard,419,92,0,68,17,91,1,4,28,21,28,90,22,0,0,83,0,0,0,67,0,0,88,2,21,1015,88,32,55,42,0,8,75,0,0,0,0,0,0,0,158,45,0,0,0,4,3,1,0,0,30,1,4,68,0,68,0,4,31,74,86,0,4120,86,0,1,100,22,70,80,73,5,5,5,5,5,25,66,14,30,22,12,15,33,0,1,1,34,2,5,7,419,1,73,50,1023,78,0,-19,0,0,73
45,0,0,0,0,30,Robbie,Gould,810,75,0,300,85,64,0,6,29,15,29,57,39,0,0,65,2,4,4,15,0,0,51,0,63,1009,90,23,16,20,0,8,17,0,2,0,0,0,0,0,164,45,87,2,2,2,3,0,0,0,9,0,2,300,1,0,0,15,29,80,27,16,3378,40,0,1,100,93,25,82,71,0,0,0,0,4,2,78,10,5,20,11,10,5,0,19,19,5,2,6,5,810,0,72,30,999,10,4,-31,0,0,150
45,5,5,5,5,15,Jaret,Patterson,242,88,0,0,12,90,0,7,30,26,30,86,22,0,0,84,0,4,4,67,0,0,83,2,63,1009,89,37,45,35,0,8,75,0,0,0,0,0,0,0,24,45,0,0,0,3,3,13,0,0,32,2,3,0,3,85,0,15,24,66,74,0,0,79,0,1,100,19,61,73,61,0,0,0,0,3,20,75,37,24,53,8,17,43,0,1,1,24,1,10,11,242,0,68,35,1023,55,0,-19,0,0,248
45,4,4,4,4,26,Jaquan,Hardy,0,87,0,0,13,88,0,10,31,1009,31,89,24,0,1,87,0,0,0,68,0,0,88,2,63,1009,89,36,60,35,0,7,62,0,0,0,5,5,5,5,351,45,0,0,0,0,3,11,0,0,37,1,0,0,0,71,0,15,55,69,80,0,0,88,0,1,100,16,74,67,40,0,0,0,0,3,17,34,55,47,30,49,2,35,2,1,1,35,5,25,8,0,1,70,65,1023,75,0,-19,0,0,31
45,7,7,6,6,33,Trey,Ragas,0,71,0,0,26,85,0,5,33,1009,33,87,25,0,0,63,0,4,4,92,0,0,81,2,63,1009,56,32,33,32,0,7,65,0,0,0,0,0,0,0,228,45,100,0,0,0,1,65,0,0,36,2,0,0,1,75,0,15,34,68,81,0,0,73,0,1,100,13,71,65,40,0,0,0,0,29,36,27,54,49,56,29,24,13,0,1,1,52,31,7,45,0,0,70,54,1023,21,0,-19,0,0,368
45,5,5,5,5,36,Deon,Jackson,66,83,0,0,13,92,1,4,34,33,34,91,22,0,1,82,0,0,0,64,0,0,79,2,63,1009,92,25,48,34,0,7,77,0,0,0,4,4,4,4,52,45,100,0,0,1,3,51,0,0,35,1,1,0,0,82,0,15,43,56,86,0,0,75,0,1,100,17,66,72,54,5,5,5,5,5,26,69,0,0,20,13,0,0,1,1,1,0,3,6,8,66,0,72,58,1023,69,0,-19,0,0,240
45,7,7,7,7,20,Kylin,Hill,355,86,0,8,19,89,3,1,35,20,35,87,23,0,0,83,0,6,6,64,0,0,81,2,28,1015,86,29,45,31,0,8,75,0,1,0,0,0,0,0,121,45,37,0,0,4,3,30,0,0,32,1,4,8,0,20,0,7,33,67,88,0,4077,94,0,1,100,11,71,78,67,2,2,2,2,1,28,73,10,24,22,10,25,39,0,1,1,22,6,31,14,355,0,70,54,1023,40,0,-19,0,0,188
45,5,5,6,6,17,Kene,Nwangwu,423,82,0,76,15,95,0,4,36,31,36,94,23,0,0,80,0,4,4,61,0,0,88,2,14,1015,88,29,45,33,0,7,75,0,0,0,0,0,0,0,90,45,100,0,0,4,0,65,0,0,26,1,4,76,1,75,0,4,31,69,86,0,4330,84,0,1,100,17,68,79,65,0,0,0,0,5,24,86,56,38,15,11,8,41,0,1,1,2,4,5,6,423,0,73,53,1023,89,0,-19,0,0,465
45,7,7,5,5,17,Brenden,Knox,0,77,0,0,31,84,0,7,38,1009,38,85,23,0,0,51,0,4,4,83,0,0,82,2,63,1009,67,30,28,34,0,7,68,0,0,0,0,0,0,0,110,45,100,0,0,0,2,65,0,0,36,2,0,0,1,75,0,15,16,68,82,0,0,77,0,1,100,17,71,66,40,0,0,0,0,17,17,34,8,33,49,70,22,45,0,1,1,42,27,38,47,0,0,71,60,1023,80,0,-19,0,0,277
45,5,5,6,6,15,Chris,Evans,365,85,0,16,16,92,0,2,40,2,40,88,24,0,0,85,0,4,4,68,0,0,88,2,18,1015,90,33,48,31,0,7,72,0,0,0,0,0,0,0,117,45,100,0,0,4,1,65,0,0,25,1,4,16,1,75,0,6,29,67,90,0,272,82,0,1,100,20,67,75,62,0,0,0,0,3,24,76,44,42,37,10,11,7,0,1,1,45,0,11,5,365,0,71,59,1023,60,0,-19,0,0,317
45,6,6,5,5,8,Spencer,Brown,0,81,0,0,15,86,0,0,41,1009,41,86,23,0,0,73,0,4,4,94,0,0,79,2,63,1009,73,37,23,20,0,9,67,0,0,0,0,0,0,0,224,45,100,0,0,0,3,65,0,0,33,2,0,0,1,75,0,15,17,68,85,0,0,73,0,1,100,14,72,66,40,0,0,0,0,29,43,28,58,28,12,19,35,51,0,1,1,46,39,6,44,0,0,72,60,1023,10,0,-19,0,0,60
45,5,5,7,7,17,Eli,Mitchell,366,84,0,16,19,90,0,7,42,15,42,90,23,0,0,81,0,4,4,69,0,0,86,2,10,1015,86,27,51,36,0,9,84,0,0,0,0,0,0,0,302,45,100,0,0,4,3,65,0,0,25,1,4,16,1,75,0,6,27,80,88,0,3968,95,0,1,100,20,71,88,79,0,0,0,0,3,24,87,51,47,13,9,24,3,0,1,1,9,4,6,6,366,0,70,40,1023,76,0,-19,0,0,453
45,0,0,0,0,15,Jake,Funk,358,80,0,8,15,91,0,9,43,24,43,89,23,0,0,82,0,0,0,62,0,0,84,0,5,1015,83,42,51,34,0,8,73,0,2,0,0,0,0,0,111,45,0,0,0,4,3,51,0,0,34,1,4,8,0,82,0,7,28,66,85,0,4193,87,0,1,100,20,69,75,61,0,0,0,0,5,24,73,0,0,20,9,0,0,0,1,1,0,0,7,9,358,0,70,45,1023,60,0,-19,0,0,164
45,7,7,6,6,23,Gary,Brightwell,365,84,0,16,14,88,0,10,44,33,44,86,22,0,0,85,0,4,4,59,0,0,82,2,12,1015,90,37,47,38,0,7,76,0,0,0,0,0,0,0,8,45,100,0,0,4,1,65,0,0,37,1,4,16,1,75,0,6,36,64,83,0,3998,84,0,1,100,19,73,74,63,0,0,0,0,5,26,89,27,50,28,12,10,62,0,1,1,8,2,10,8,365,0,71,55,1023,72,0,-19,0,0,407
45,7,7,5,5,15,Caleb,Huntley,0,83,0,0,18,86,0,1,47,1009,47,83,23,0,0,80,0,4,4,59,0,0,83,2,63,1009,86,41,53,35,0,9,77,0,2,0,0,0,0,0,16,45,100,0,0,0,3,65,0,0,42,1,0,0,1,75,0,15,26,61,85,0,0,83,0,1,100,21,66,73,62,0,0,0,0,0,23,65,37,56,51,9,21,25,0,1,1,64,6,29,11,0,0,70,69,1023,40,0,-19,0,0,335
45,5,5,5,5,34,Pooka,Williams Jr,66,85,0,0,14,92,0,4,50,33,50,91,22,0,0,83,0,4,4,69,0,0,85,2,63,1009,87,28,38,30,0,7,74,0,0,0,0,0,0,0,95,45,100,0,0,1,1,65,0,0,36,1,1,0,1,75,0,15,37,67,77,0,0,83,0,1,100,20,51,75,52,0,0,0,0,1,16,78,3,36,11,9,22,48,0,1,1,10,3,11,4,66,0,70,10,1023,78,0,-19,0,0,399
45,5,5,6,6,15,Gerrid,Doaks,0,81,0,0,11,90,0,7,54,1009,54,86,21,0,0,79,0,4,4,63,0,0,79,2,16,1015,84,32,52,41,0,9,75,0,2,0,0,0,0,0,36,45,100,0,0,0,3,65,0,0,23,0,0,0,1,75,0,7,24,62,87,0,3705,83,0,1,100,14,74,74,66,0,0,0,0,18,22,21,33,38,23,26,5,27,0,1,1,8,29,32,15,0,0,71,68,1023,25,0,-19,0,0,127
45,5,5,5,5,23,Nate,Mccrary,0,85,0,0,11,93,0,4,55,1009,55,89,22,0,0,71,0,4,4,65,0,0,89,2,63,1009,90,35,55,46,0,7,70,0,0,0,0,0,0,0,274,45,100,0,0,0,0,65,0,0,17,2,0,0,1,75,0,15,28,62,82,0,0,82,0,1,100,15,73,72,51,0,0,0,0,19,17,28,26,49,52,21,1,26,0,1,1,36,28,44,24,0,0,72,53,1023,53,0,-19,0,0,73
45,6,6,7,7,6,Tory,Carter,85,82,0,0,20,82,0,7,57,33,57,76,22,0,0,90,0,4,4,63,0,0,77,0,63,1009,89,54,62,58,0,7,55,0,2,0,0,0,0,0,106,45,100,0,0,1,3,65,0,0,44,2,1,0,1,75,0,15,26,60,84,0,0,69,0,1,100,20,72,59,60,0,0,0,0,16,26,33,34,22,27,38,28,15,0,2,2,39,18,46,10,85,0,72,69,1023,10,0,-19,0,0,145
45,7,7,7,7,6,Al,Woods,243,71,0,50,22,79,0,4,58,28,58,68,34,0,0,75,2,4,4,37,0,0,66,2,25,1009,88,85,45,45,0,8,10,0,0,0,0,0,0,0,106,40,43,0,0,1,3,9,0,0,99,1,1,50,3,84,0,4,20,79,88,11,1074,25,0,1,100,19,93,86,80,3,3,3,3,17,36,35,16,58,27,12,21,23,0,12,10,47,28,39,22,243,0,76,170,999,10,0,-19,0,0,416
45,5,5,6,6,10,Ben,Mason,0,80,0,0,15,84,0,4,61,1009,61,81,22,0,0,79,0,4,4,67,0,0,83,0,40,1015,82,68,61,60,0,7,51,0,2,0,0,0,0,0,117,45,100,0,0,0,1,65,0,0,38,1,0,0,1,75,0,5,28,69,87,0,4389,72,0,1,100,22,81,60,58,0,0,0,0,4,30,60,57,12,29,9,6,46,0,2,2,15,7,29,24,0,0,75,96,1023,30,0,-19,0,0,353
45,6,6,7,7,6,John,Raine,0,82,0,0,14,80,0,0,62,1009,62,71,23,0,0,72,0,4,4,69,0,0,73,2,63,1009,90,35,61,57,0,7,59,0,4,0,0,0,0,0,151,45,100,0,0,0,2,65,0,0,89,1,0,0,1,75,0,15,24,61,77,0,0,73,0,1,100,15,69,57,56,0,0,0,0,0,24,67,28,42,45,13,20,37,0,2,2,47,3,27,12,0,0,73,70,1023,30,0,-19,0,0,281
45,3,3,7,7,15,Ja'Marr,Chase,3081,83,0,1976,17,92,0,7,63,2,63,94,21,0,0,88,0,4,4,86,0,0,87,2,5,1015,91,34,37,56,0,0,82,0,0,0,0,0,0,0,106,12,100,0,0,4,1,65,0,0,1,2,4,1976,1,75,0,1,33,84,95,0,299,74,0,1,100,22,73,82,89,0,0,0,0,0,26,67,1,42,48,9,10,22,0,3,3,66,4,9,7,3081,0,73,40,1023,60,0,-19,0,0,411
45,4,4,4,4,19,DeVonta,Smith,2014,88,0,1200,15,93,3,4,64,13,64,91,23,0,0,87,0,0,0,89,0,0,91,2,10,1015,88,36,31,45,0,8,72,0,0,0,0,0,0,0,3,12,30,0,0,4,3,60,0,0,6,2,4,1200,0,0,0,1,31,80,88,0,3727,69,0,1,100,18,49,79,83,4,4,4,4,0,14,81,10,16,15,8,0,21,0,3,3,10,4,11,2,2014,0,72,10,1023,82,0,-19,0,0,352
45,7,7,7,7,23,Jaylen,Waddle,2708,83,0,1704,16,97,0,10,65,12,65,97,23,0,0,85,0,3,3,85,0,0,97,2,6,1015,88,29,32,46,0,8,77,0,0,0,0,0,0,0,3,12,94,0,0,4,3,36,0,0,17,2,4,1704,0,80,0,1,34,81,90,0,3706,76,0,1,100,19,55,79,76,0,0,0,0,3,18,96,10,15,3,8,10,17,2,3,3,23,5,4,4,2708,0,70,22,1023,84,0,-19,0,0,453
45,1,1,1,1,10,Elijah,Moore,894,83,0,388,13,90,2,7,66,18,66,92,21,0,1,86,0,0,0,88,0,0,92,2,2,1015,88,24,27,42,0,7,74,0,0,0,0,0,4,4,159,45,73,0,0,4,3,0,0,0,8,2,4,388,3,95,0,2,36,76,84,0,4037,76,0,1,100,16,59,76,76,5,5,5,5,1,20,82,10,5,20,13,10,5,1,3,3,4,5,4,8,894,0,70,18,1023,77,0,-19,0,0,345
45,7,7,7,7,45,Kadarius,Toney,1371,83,0,732,22,94,0,10,67,16,67,93,22,0,0,79,0,4,4,84,0,0,93,2,20,1015,86,27,28,44,0,8,79,0,1,0,4,4,4,4,62,12,0,0,0,4,3,53,0,0,89,2,4,732,3,70,0,1,54,75,86,0,4001,74,0,1,100,25,57,75,75,5,5,5,5,3,18,81,20,13,37,9,1,25,0,3,3,13,1,9,7,1371,1,72,33,1023,80,0,-19,0,0,430
45,4,4,4,4,15,Terrace,Marshall Jr.,572,84,0,152,15,88,1,7,68,21,68,91,21,0,0,82,0,1,1,82,0,0,84,2,27,1015,87,27,32,46,0,8,77,8,0,0,0,0,0,0,106,45,0,0,0,4,3,6,0,0,88,2,4,152,0,91,0,2,26,71,92,0,4124,74,0,1,100,19,67,72,74,5,5,5,5,4,24,87,9,30,16,11,8,22,1,3,3,1,2,11,6,572,0,74,40,1023,45,0,-19,0,0,400
45,4,4,4,4,36,Rondale,Moore,692,83,0,240,20,91,0,3,69,7,69,94,21,0,0,78,0,6,6,87,0,0,92,2,17,1015,84,25,32,47,0,8,79,0,0,0,0,0,0,0,169,45,95,0,0,4,3,12,0,0,4,2,4,240,0,80,0,2,41,75,87,0,1776,74,0,1,100,23,66,77,75,0,0,0,0,0,23,85,24,12,49,12,13,10,0,3,3,39,4,7,8,692,0,67,20,1023,77,0,-19,0,0,275
45,7,7,7,7,10,Rashod,Bateman,1259,92,0,652,20,91,0,4,70,25,70,92,22,0,0,90,0,0,0,83,0,0,87,2,27,1015,90,29,36,47,0,7,76,0,0,0,0,0,0,0,120,12,25,0,0,4,1,13,0,0,12,2,4,652,0,83,0,1,28,76,89,0,4219,74,0,1,100,22,60,74,77,0,0,0,0,5,20,74,10,18,15,7,0,23,0,3,3,10,2,6,9,1259,0,73,33,1023,50,0,-19,0,0,424
45,4,4,4,4,31,Amari,Rodgers,489,86,0,92,20,87,0,7,71,20,71,89,22,0,0,91,0,0,0,83,0,0,84,2,21,1015,88,33,37,50,0,8,76,0,0,0,5,5,5,5,38,45,20,0,0,4,3,60,0,0,8,2,4,92,0,0,0,3,52,68,82,0,4079,73,0,1,100,23,65,71,74,0,0,0,0,0,22,91,10,21,15,12,0,26,0,3,3,10,3,8,7,489,0,69,52,1023,70,0,-19,0,0,388
45,7,7,7,7,25,Nico,Collins,487,83,0,88,15,90,0,7,72,32,72,90,22,0,0,83,0,0,0,84,0,0,89,2,25,1015,90,26,35,49,0,7,74,0,0,0,0,0,0,0,117,45,100,2,2,4,3,47,0,0,12,2,4,88,0,50,0,3,39,72,91,0,4317,75,0,1,100,22,67,72,72,0,0,0,0,1,24,83,19,7,9,12,19,6,3,3,3,32,3,8,9,487,0,76,55,1023,40,0,-19,0,0,461
45,0,0,0,0,15,Amon-Ra,St. Brown,426,86,0,80,14,88,0,7,73,19,73,86,22,0,0,81,0,0,0,89,0,0,87,2,7,1015,88,34,30,47,0,8,73,0,0,0,0,0,0,0,231,45,2,2,1,4,3,45,0,0,14,2,4,80,0,95,0,4,32,75,91,0,4057,73,0,1,100,20,67,75,78,0,2,0,0,4,23,74,8,18,16,9,0,17,0,3,3,47,3,11,8,426,0,72,37,1023,74,0,-19,0,0,221
